,k,QQ,x_b,t,phi_x,F,errF,ReH,ReE,ReHt,dvcs
40,2.75,1.4408600330352783,0.5275499820709229,-0.5788829922676086,30.0,0.1145823523402214,0.0043377730995416,-0.1260894387960434,-0.04575009271502495,-0.0948469266295433,0.008189057931303978
41,2.75,1.4408600330352783,0.5275499820709229,-0.5788829922676086,40.0,0.08284918963909149,0.0032689772546291,-0.1260894387960434,-0.04575009271502495,-0.0948469266295433,0.008189057931303978
42,2.75,1.4408600330352783,0.5275499820709229,-0.5788829922676086,50.0,0.06092525273561478,0.0025172356516122,-0.1260894387960434,-0.04575009271502495,-0.0948469266295433,0.008189057931303978
43,2.75,1.4408600330352783,0.5275499820709229,-0.5788829922676086,60.0,0.04616570472717285,0.0019990658387541,-0.1260894387960434,-0.04575009271502495,-0.0948469266295433,0.008189057931303978
44,2.75,1.4408600330352783,0.5275499820709229,-0.5788829922676086,70.0,0.03621545061469078,0.0016396358609199,-0.1260894387960434,-0.04575009271502495,-0.0948469266295433,0.008189057931303978
45,2.75,1.4408600330352783,0.5275499820709229,-0.5788829922676086,80.0,0.0294271819293499,0.0013864286243915,-0.1260894387960434,-0.04575009271502495,-0.0948469266295433,0.008189057931303978
46,2.75,1.4408600330352783,0.5275499820709229,-0.5788829922676086,90.0,0.02472524344921112,0.0012049566954374,-0.1260894387960434,-0.04575009271502495,-0.0948469266295433,0.008189057931303978
47,2.75,1.4408600330352783,0.5275499820709229,-0.5788829922676086,100.0,0.02141878753900528,0.0010728565976023,-0.1260894387960434,-0.04575009271502495,-0.0948469266295433,0.008189057931303978
48,2.75,1.4408600330352783,0.5275499820709229,-0.5788829922676086,110.0,0.01906309276819229,0.0009755292907357,-0.1260894387960434,-0.04575009271502495,-0.0948469266295433,0.008189057931303978
49,2.75,1.4408600330352783,0.5275499820709229,-0.5788829922676086,120.0,0.017369162291288376,0.0009033156558871,-0.1260894387960434,-0.04575009271502495,-0.0948469266295433,0.008189057931303978
50,2.75,1.4408600330352783,0.5275499820709229,-0.5788829922676086,130.0,0.016147203743457794,0.0008497359231114,-0.1260894387960434,-0.04575009271502495,-0.0948469266295433,0.008189057931303978
51,2.75,1.4408600330352783,0.5275499820709229,-0.5788829922676086,140.0,0.015271533280611038,0.0008103992789983,-0.1260894387960434,-0.04575009271502495,-0.0948469266295433,0.008189057931303978
52,2.75,1.4408600330352783,0.5275499820709229,-0.5788829922676086,150.0,0.014658797532320023,0.0007823242805898,-0.1260894387960434,-0.04575009271502495,-0.0948469266295433,0.008189057931303978
53,2.75,1.4408600330352783,0.5275499820709229,-0.5788829922676086,160.0,0.014254424721002579,0.0007635156624019,-0.1260894387960434,-0.04575009271502495,-0.0948469266295433,0.008189057931303978
54,2.75,1.4408600330352783,0.5275499820709229,-0.5788829922676086,170.0,0.014024246484041214,0.0007527006790041,-0.1260894387960434,-0.04575009271502495,-0.0948469266295433,0.008189057931303978
55,2.75,1.4408600330352783,0.5275499820709229,-0.5788829922676086,180.0,0.013949512504041195,0.0007491714786738,-0.1260894387960434,-0.04575009271502495,-0.0948469266295433,0.008189057931303978
56,2.75,1.4408600330352783,0.5275499820709229,-0.5788829922676086,190.0,0.014024246484041214,0.0007527006790041,-0.1260894387960434,-0.04575009271502495,-0.0948469266295433,0.008189057931303978
57,2.75,1.4408600330352783,0.5275499820709229,-0.5788829922676086,200.0,0.014254424721002579,0.0007635156624019,-0.1260894387960434,-0.04575009271502495,-0.0948469266295433,0.008189057931303978
58,2.75,1.4408600330352783,0.5275499820709229,-0.5788829922676086,210.0,0.014658797532320023,0.0007823242805898,-0.1260894387960434,-0.04575009271502495,-0.0948469266295433,0.008189057931303978
59,2.75,1.4408600330352783,0.5275499820709229,-0.5788829922676086,220.0,0.01527152955532074,0.0008103991858661,-0.1260894387960434,-0.04575009271502495,-0.0948469266295433,0.008189057931303978
60,2.75,1.4408600330352783,0.5275499820709229,-0.5788829922676086,230.0,0.016147203743457794,0.0008497359231114,-0.1260894387960434,-0.04575009271502495,-0.0948469266295433,0.008189057931303978
61,2.75,1.4408600330352783,0.5275499820709229,-0.5788829922676086,240.0,0.017369162291288376,0.0009033156558871,-0.1260894387960434,-0.04575009271502495,-0.0948469266295433,0.008189057931303978
62,2.75,1.4408600330352783,0.5275499820709229,-0.5788829922676086,250.0,0.01906309276819229,0.0009755292907357,-0.1260894387960434,-0.04575009271502495,-0.0948469266295433,0.008189057931303978
63,2.75,1.4408600330352783,0.5275499820709229,-0.5788829922676086,260.0,0.02141878753900528,0.0010728565976023,-0.1260894387960434,-0.04575009271502495,-0.0948469266295433,0.008189057931303978
64,2.75,1.4408600330352783,0.5275499820709229,-0.5788829922676086,270.0,0.02472524344921112,0.0012049566954374,-0.1260894387960434,-0.04575009271502495,-0.0948469266295433,0.008189057931303978
65,2.75,1.4408600330352783,0.5275499820709229,-0.5788829922676086,280.0,0.0294271819293499,0.0013864286243915,-0.1260894387960434,-0.04575009271502495,-0.0948469266295433,0.008189057931303978
66,2.75,1.4408600330352783,0.5275499820709229,-0.5788829922676086,290.0,0.03621542826294899,0.0016396347433328,-0.1260894387960434,-0.04575009271502495,-0.0948469266295433,0.008189057931303978
67,2.75,1.4408600330352783,0.5275499820709229,-0.5788829922676086,300.0,0.04616568237543106,0.001999064721167,-0.1260894387960434,-0.04575009271502495,-0.0948469266295433,0.008189057931303978
68,2.75,1.4408600330352783,0.5275499820709229,-0.5788829922676086,310.0,0.060925230383872986,0.0025172349065542,-0.1260894387960434,-0.04575009271502495,-0.0948469266295433,0.008189057931303978
69,2.75,1.4408600330352783,0.5275499820709229,-0.5788829922676086,320.0,0.0828491821885109,0.0032689772546291,-0.1260894387960434,-0.04575009271502495,-0.0948469266295433,0.008189057931303978
70,2.75,1.4408600330352783,0.5275499820709229,-0.5788829922676086,330.0,0.11458221822977066,0.0043377730995416,-0.1260894387960434,-0.04575009271502495,-0.0948469266295433,0.008189057931303978
71,2.75,1.4408600330352783,0.5275499820709229,-0.5788829922676086,340.0,0.1564188301563263,0.0057298924773931,-0.1260894387960434,-0.04575009271502495,-0.0948469266295433,0.008189057931303978
72,2.75,1.4408600330352783,0.5275499820709229,-0.5788829922676086,350.0,0.19899646937847137,0.0071367219090461,-0.1260894387960434,-0.04575009271502495,-0.0948469266295433,0.008189057931303978
73,2.75,1.4408600330352783,0.5275499820709229,-0.5788829922676086,360.0,0.21853548288345337,0.0077803209424018,-0.1260894387960434,-0.04575009271502495,-0.0948469266295433,0.008189057931303978
74,2.75,1.620069980621338,0.4258719980716705,-0.5236999988555908,0.0,4.693681240081787,0.2065527677536011,-0.12441493570804596,-0.046933311969041824,-0.0951780304312706,0.010280773043632507
75,2.75,1.620069980621338,0.4258719980716705,-0.5236999988555908,10.0,2.0739316940307617,0.091219824552536,-0.12441493570804596,-0.046933311969041824,-0.0951780304312706,0.010280773043632507
76,2.75,1.620069980621338,0.4258719980716705,-0.5236999988555908,20.0,0.7703387141227722,0.033820441365242,-0.12441493570804596,-0.046933311969041824,-0.0951780304312706,0.010280773043632507
77,2.75,1.620069980621338,0.4258719980716705,-0.5236999988555908,30.0,0.3728673458099365,0.0163048282265663,-0.12441493570804596,-0.046933311969041824,-0.0951780304312706,0.010280773043632507
78,2.75,1.620069980621338,0.4258719980716705,-0.5236999988555908,40.0,0.2148832231760025,0.0093274988234043,-0.12441493570804596,-0.046933311969041824,-0.0951780304312706,0.010280773043632507
79,2.75,1.620069980621338,0.4258719980716705,-0.5236999988555908,50.0,0.1386108249425888,0.005944525077939,-0.12441493570804596,-0.046933311969041824,-0.0951780304312706,0.010280773043632507
80,2.75,1.620069980621338,0.4258719980716705,-0.5236999988555908,60.0,0.09682253003120422,0.0040785036981105,-0.12441493570804596,-0.046933311969041824,-0.0951780304312706,0.010280773043632507
81,2.75,1.620069980621338,0.4258719980716705,-0.5236999988555908,70.0,0.07188664376735687,0.002954626083374,-0.12441493570804596,-0.046933311969041824,-0.0951780304312706,0.010280773043632507
82,2.75,1.620069980621338,0.4258719980716705,-0.5236999988555908,80.0,0.056082695722579956,0.0022340422496199,-0.12441493570804596,-0.046933311969041824,-0.0951780304312706,0.010280773043632507
83,2.75,1.620069980621338,0.4258719980716705,-0.5236999988555908,90.0,0.045615751296281815,0.0017503725364804,-0.12441493570804596,-0.046933311969041824,-0.0951780304312706,0.010280773043632507
84,2.75,1.620069980621338,0.4258719980716705,-0.5236999988555908,100.0,0.038453083485364914,0.0014145327731966,-0.12441493570804596,-0.046933311969041824,-0.0951780304312706,0.010280773043632507
85,2.75,1.620069980621338,0.4258719980716705,-0.5236999988555908,110.0,0.033432938158512115,0.0011755717918276,-0.12441493570804596,-0.046933311969041824,-0.0951780304312706,0.010280773043632507
86,2.75,1.620069980621338,0.4258719980716705,-0.5236999988555908,120.0,0.02985777147114277,0.001002834085375,-0.12441493570804596,-0.046933311969041824,-0.0951780304312706,0.010280773043632507
87,2.75,1.620069980621338,0.4258719980716705,-0.5236999988555908,130.0,0.027292946353554726,0.0008771508932113,-0.12441493570804596,-0.046933311969041824,-0.0951780304312706,0.010280773043632507
88,2.75,1.620069980621338,0.4258719980716705,-0.5236999988555908,140.0,0.025460513308644295,0.0007862084545195,-0.12441493570804596,-0.046933311969041824,-0.0951780304312706,0.010280773043632507
89,2.75,1.620069980621338,0.4258719980716705,-0.5236999988555908,150.0,0.024180307984352112,0.0007219831459224,-0.12441493570804596,-0.046933311969041824,-0.0951780304312706,0.010280773043632507
90,2.75,1.620069980621338,0.4258719980716705,-0.5236999988555908,160.0,0.02333606779575348,0.000679268874228,-0.12441493570804596,-0.046933311969041824,-0.0951780304312706,0.010280773043632507
91,2.75,1.620069980621338,0.4258719980716705,-0.5236999988555908,170.0,0.02285565808415413,0.0006548205390572,-0.12441493570804596,-0.046933311969041824,-0.0951780304312706,0.010280773043632507
92,2.75,1.620069980621338,0.4258719980716705,-0.5236999988555908,180.0,0.022699695080518723,0.0006468601059168,-0.12441493570804596,-0.046933311969041824,-0.0951780304312706,0.010280773043632507
93,2.75,1.620069980621338,0.4258719980716705,-0.5236999988555908,190.0,0.02285565808415413,0.0006548205390572,-0.12441493570804596,-0.046933311969041824,-0.0951780304312706,0.010280773043632507
94,2.75,1.620069980621338,0.4258719980716705,-0.5236999988555908,200.0,0.02333606779575348,0.000679268874228,-0.12441493570804596,-0.046933311969041824,-0.0951780304312706,0.010280773043632507
95,2.75,1.620069980621338,0.4258719980716705,-0.5236999988555908,210.0,0.024180307984352112,0.0007219831459224,-0.12441493570804596,-0.046933311969041824,-0.0951780304312706,0.010280773043632507
96,2.75,1.620069980621338,0.4258719980716705,-0.5236999988555908,220.0,0.025460511445999146,0.0007862085476517,-0.12441493570804596,-0.046933311969041824,-0.0951780304312706,0.010280773043632507
97,2.75,1.620069980621338,0.4258719980716705,-0.5236999988555908,230.0,0.027292946353554726,0.0008771508932113,-0.12441493570804596,-0.046933311969041824,-0.0951780304312706,0.010280773043632507
98,2.75,1.620069980621338,0.4258719980716705,-0.5236999988555908,240.0,0.02985777147114277,0.001002834085375,-0.12441493570804596,-0.046933311969041824,-0.0951780304312706,0.010280773043632507
99,2.75,1.620069980621338,0.4258719980716705,-0.5236999988555908,250.0,0.033432938158512115,0.0011755718849599,-0.12441493570804596,-0.046933311969041824,-0.0951780304312706,0.010280773043632507
100,2.75,1.620069980621338,0.4258719980716705,-0.5236999988555908,260.0,0.038453083485364914,0.0014145326800644,-0.12441493570804596,-0.046933311969041824,-0.0951780304312706,0.010280773043632507
101,2.75,1.620069980621338,0.4258719980716705,-0.5236999988555908,270.0,0.045615751296281815,0.0017503725364804,-0.12441493570804596,-0.046933311969041824,-0.0951780304312706,0.010280773043632507
102,2.75,1.620069980621338,0.4258719980716705,-0.5236999988555908,280.0,0.05608266219496727,0.0022340409457683,-0.12441493570804596,-0.046933311969041824,-0.0951780304312706,0.010280773043632507
103,2.75,1.620069980621338,0.4258719980716705,-0.5236999988555908,290.0,0.07188664376735687,0.0029546262696385,-0.12441493570804596,-0.046933311969041824,-0.0951780304312706,0.010280773043632507
104,2.75,1.620069980621338,0.4258719980716705,-0.5236999988555908,300.0,0.09682253003120422,0.0040785036981105,-0.12441493570804596,-0.046933311969041824,-0.0951780304312706,0.010280773043632507
105,2.75,1.620069980621338,0.4258719980716705,-0.5236999988555908,310.0,0.1386108100414276,0.00594452470541,-0.12441493570804596,-0.046933311969041824,-0.0951780304312706,0.010280773043632507
106,2.75,1.620069980621338,0.4258719980716705,-0.5236999988555908,320.0,0.21488285064697266,0.0093274816870689,-0.12441493570804596,-0.046933311969041824,-0.0951780304312706,0.010280773043632507
107,2.75,1.620069980621338,0.4258719980716705,-0.5236999988555908,330.0,0.3728673458099365,0.0163048282265663,-0.12441493570804596,-0.046933311969041824,-0.0951780304312706,0.010280773043632507
108,2.75,1.620069980621338,0.4258719980716705,-0.5236999988555908,340.0,0.7703387141227722,0.0338204383850097,-0.12441493570804596,-0.046933311969041824,-0.0951780304312706,0.010280773043632507
109,2.75,1.620069980621338,0.4258719980716705,-0.5236999988555908,350.0,2.0739316940307617,0.0912198305130004,-0.12441493570804596,-0.046933311969041824,-0.0951780304312706,0.010280773043632507
110,2.75,1.620069980621338,0.4258719980716705,-0.5236999988555908,360.0,4.693681240081787,0.2065527677536011,-0.12441493570804596,-0.046933311969041824,-0.0951780304312706,0.010280773043632507
111,2.75,1.078660011291504,0.4814740121364593,-0.5010079741477966,0.0,0.6521052122116089,0.0234188809990882,-0.11030533164739609,-0.03969363123178482,-0.08212031424045563,0.006587762851268053
112,2.75,1.078660011291504,0.4814740121364593,-0.5010079741477966,10.0,0.5666332840919495,0.0204959034919738,-0.11030533164739609,-0.03969363123178482,-0.08212031424045563,0.006587762851268053
113,2.75,1.078660011291504,0.4814740121364593,-0.5010079741477966,20.0,0.4010792076587677,0.0148086294531822,-0.11030533164739609,-0.03969363123178482,-0.08212031424045563,0.006587762851268053
114,2.75,1.078660011291504,0.4814740121364593,-0.5010079741477966,30.0,0.26213210821151733,0.0099844790995121,-0.11030533164739609,-0.03969363123178482,-0.08212031424045563,0.006587762851268053
115,2.75,1.078660011291504,0.4814740121364593,-0.5010079741477966,40.0,0.17052486538887024,0.0067447438836097,-0.11030533164739609,-0.03969363123178482,-0.08212031424045563,0.006587762851268053
116,2.75,1.078660011291504,0.4814740121364593,-0.5010079741477966,50.0,0.11392166465520859,0.0046883825212717,-0.11030533164739609,-0.03969363123178482,-0.08212031424045563,0.006587762851268053
117,2.75,1.078660011291504,0.4814740121364593,-0.5010079741477966,60.0,0.07905919849872589,0.0033772133290767,-0.11030533164739609,-0.03969363123178482,-0.08212031424045563,0.006587762851268053
118,2.75,1.078660011291504,0.4814740121364593,-0.5010079741477966,70.0,0.05720282346010208,0.0025210307911038,-0.11030533164739609,-0.03969363123178482,-0.08212031424045563,0.006587762851268053
119,2.75,1.078660011291504,0.4814740121364593,-0.5010079741477966,80.0,0.04316537454724312,0.0019459791481494,-0.11030533164739609,-0.03969363123178482,-0.08212031424045563,0.006587762851268053
120,2.75,1.078660011291504,0.4814740121364593,-0.5010079741477966,90.0,0.03392139822244644,0.0015492280013859,-0.11030533164739609,-0.03969363123178482,-0.08212031424045563,0.006587762851268053
121,2.75,1.078660011291504,0.4814740121364593,-0.5010079741477966,100.0,0.027690183371305466,0.0012690600007772,-0.11030533164739609,-0.03969363123178482,-0.08212031424045563,0.006587762851268053
122,2.75,1.078660011291504,0.4814740121364593,-0.5010079741477966,110.0,0.023404305800795555,0.0010675649158656,-0.11030533164739609,-0.03969363123178482,-0.08212031424045563,0.006587762851268053
123,2.75,1.078660011291504,0.4814740121364593,-0.5010079741477966,120.0,0.02041054517030716,0.0009208775125443,-0.11030533164739609,-0.03969363123178482,-0.08212031424045563,0.006587762851268053
124,2.75,1.078660011291504,0.4814740121364593,-0.5010079741477966,130.0,0.01830119825899601,0.000813637021929,-0.11030533164739609,-0.03969363123178482,-0.08212031424045563,0.006587762851268053
125,2.75,1.078660011291504,0.4814740121364593,-0.5010079741477966,140.0,0.016817640513181686,0.0007357847876846,-0.11030533164739609,-0.03969363123178482,-0.08212031424045563,0.006587762851268053
126,2.75,1.078660011291504,0.4814740121364593,-0.5010079741477966,150.0,0.01579434983432293,0.0006806802935898,-0.11030533164739609,-0.03969363123178482,-0.08212031424045563,0.006587762851268053
127,2.75,1.078660011291504,0.4814740121364593,-0.5010079741477966,160.0,0.015126029029488564,0.000643977895379,-0.11030533164739609,-0.03969363123178482,-0.08212031424045563,0.006587762851268053
128,2.75,1.078660011291504,0.4814740121364593,-0.5010079741477966,170.0,0.01474817655980587,0.000622951798141,-0.11030533164739609,-0.03969363123178482,-0.08212031424045563,0.006587762851268053
129,2.75,1.078660011291504,0.4814740121364593,-0.5010079741477966,180.0,0.014625905081629753,0.0006161026656627,-0.11030533164739609,-0.03969363123178482,-0.08212031424045563,0.006587762851268053
130,2.75,1.078660011291504,0.4814740121364593,-0.5010079741477966,190.0,0.01474817655980587,0.000622951798141,-0.11030533164739609,-0.03969363123178482,-0.08212031424045563,0.006587762851268053
131,2.75,1.078660011291504,0.4814740121364593,-0.5010079741477966,200.0,0.015126029029488564,0.000643977895379,-0.11030533164739609,-0.03969363123178482,-0.08212031424045563,0.006587762851268053
132,2.75,1.078660011291504,0.4814740121364593,-0.5010079741477966,210.0,0.01579434610903263,0.0006806802004575,-0.11030533164739609,-0.03969363123178482,-0.08212031424045563,0.006587762851268053
133,2.75,1.078660011291504,0.4814740121364593,-0.5010079741477966,220.0,0.016817636787891388,0.0007357846014201,-0.11030533164739609,-0.03969363123178482,-0.08212031424045563,0.006587762851268053
134,2.75,1.078660011291504,0.4814740121364593,-0.5010079741477966,230.0,0.01830119825899601,0.000813637021929,-0.11030533164739609,-0.03969363123178482,-0.08212031424045563,0.006587762851268053
135,2.75,1.078660011291504,0.4814740121364593,-0.5010079741477966,240.0,0.02041054517030716,0.0009208775125443,-0.11030533164739609,-0.03969363123178482,-0.08212031424045563,0.006587762851268053
136,2.75,1.078660011291504,0.4814740121364593,-0.5010079741477966,250.0,0.023404305800795555,0.0010675648227334,-0.11030533164739609,-0.03969363123178482,-0.08212031424045563,0.006587762851268053
137,2.75,1.078660011291504,0.4814740121364593,-0.5010079741477966,260.0,0.027690183371305466,0.0012690600939095,-0.11030533164739609,-0.03969363123178482,-0.08212031424045563,0.006587762851268053
138,2.75,1.078660011291504,0.4814740121364593,-0.5010079741477966,270.0,0.03392139822244644,0.0015492280945181,-0.11030533164739609,-0.03969363123178482,-0.08212031424045563,0.006587762851268053
139,2.75,1.078660011291504,0.4814740121364593,-0.5010079741477966,280.0,0.043165355920791626,0.0019459785893559,-0.11030533164739609,-0.03969363123178482,-0.08212031424045563,0.006587762851268053
140,2.75,1.078660011291504,0.4814740121364593,-0.5010079741477966,290.0,0.05720280483365059,0.0025210298597812,-0.11030533164739609,-0.03969363123178482,-0.08212031424045563,0.006587762851268053
141,2.75,1.078660011291504,0.4814740121364593,-0.5010079741477966,300.0,0.0790591835975647,0.0033772129565477,-0.11030533164739609,-0.03969363123178482,-0.08212031424045563,0.006587762851268053
142,2.75,1.078660011291504,0.4814740121364593,-0.5010079741477966,310.0,0.11392161250114441,0.0046883810311555,-0.11030533164739609,-0.03969363123178482,-0.08212031424045563,0.006587762851268053
143,2.75,1.078660011291504,0.4814740121364593,-0.5010079741477966,320.0,0.1705247461795807,0.0067447386682033,-0.11030533164739609,-0.03969363123178482,-0.08212031424045563,0.006587762851268053
144,2.75,1.078660011291504,0.4814740121364593,-0.5010079741477966,330.0,0.26213210821151733,0.0099844686686992,-0.11030533164739609,-0.03969363123178482,-0.08212031424045563,0.006587762851268053
145,2.75,1.078660011291504,0.4814740121364593,-0.5010079741477966,340.0,0.4010787904262543,0.014808614552021,-0.11030533164739609,-0.03969363123178482,-0.08212031424045563,0.006587762851268053
146,2.75,1.078660011291504,0.4814740121364593,-0.5010079741477966,350.0,0.5666332840919495,0.0204959034919738,-0.11030533164739609,-0.03969363123178482,-0.08212031424045563,0.006587762851268053
