,k,QQ,x_b,t,phi_x,F,std_F,ReH,std_ReH,ReE,std_ReE,ReHt,std_ReHt,dvcs,std_dvcs,Acc_ReH,std_Acc_ReH,Acc_ReE,std_Acc_ReE,Acc_ReHt,std_Acc_ReHt,Acc_dvcs,std_Acc_dvcs
10,5.75,1.820000052452088,0.3429999947547912,-0.1720000058412552,157.5,0.0520640686154365,0.006827958046158887,-0.6130939722061157,0.03512543643007015,-0.3450770825147629,0.027873249280224832,-0.28811715543270106,0.03274403412208336,0.022781403735280002,0.006894473675643132,61.77865912357189,3.5394286392534666,88.68481209201198,8.991370735556407,72.70682765650821,8.263009684785082,71.73586526435747,38.817349042217174
11,5.75,1.820000052452088,0.3429999947547912,-0.1720000058412552,172.5,0.0508153531700372,0.006820932693347727,-0.6130939722061157,0.03512543643007015,-0.3450770825147629,0.027873249280224832,-0.28811715543270106,0.03274403412208336,0.022781403735280002,0.006894473675643132,61.77865912357189,3.5394286392534666,88.68481209201198,8.991370735556407,72.70682765650821,8.263009684785082,71.73586526435747,38.817349042217174
12,5.75,1.820000052452088,0.3429999947547912,-0.1720000058412552,187.5,0.0508153531700372,0.006820932693347727,-0.6130939722061157,0.03512543643007015,-0.3450770825147629,0.027873249280224832,-0.28811715543270106,0.03274403412208336,0.022781403735280002,0.006894473675643132,61.77865912357189,3.5394286392534666,88.68481209201198,8.991370735556407,72.70682765650821,8.263009684785082,71.73586526435747,38.817349042217174
13,5.75,1.820000052452088,0.3429999947547912,-0.1720000058412552,202.5,0.05206406675279135,0.006827955411980855,-0.6130939722061157,0.03512543643007015,-0.3450770825147629,0.027873249280224832,-0.28811715543270106,0.03274403412208336,0.022781403735280002,0.006894473675643132,61.77865912357189,3.5394286392534666,88.68481209201198,8.991370735556407,72.70682765650821,8.263009684785082,71.73586526435747,38.817349042217174
14,5.75,1.820000052452088,0.3429999947547912,-0.1720000058412552,217.5,0.054625516757369,0.006842875396353721,-0.6130939722061157,0.03512543643007015,-0.3450770825147629,0.027873249280224832,-0.28811715543270106,0.03274403412208336,0.022781403735280002,0.006894473675643132,61.77865912357189,3.5394286392534666,88.68481209201198,8.991370735556407,72.70682765650821,8.263009684785082,71.73586526435747,38.817349042217174
15,5.75,1.820000052452088,0.3429999947547912,-0.1720000058412552,232.5,0.0586214736104011,0.006867396959652981,-0.6130939722061157,0.03512543643007015,-0.3450770825147629,0.027873249280224832,-0.28811715543270106,0.03274403412208336,0.022781403735280002,0.006894473675643132,61.77865912357189,3.5394286392534666,88.68481209201198,8.991370735556407,72.70682765650821,8.263009684785082,71.73586526435747,38.817349042217174
16,5.75,1.820000052452088,0.3429999947547912,-0.1720000058412552,247.5,0.06421371363103384,0.006903940911489913,-0.6130939722061157,0.03512543643007015,-0.3450770825147629,0.027873249280224832,-0.28811715543270106,0.03274403412208336,0.022781403735280002,0.006894473675643132,61.77865912357189,3.5394286392534666,88.68481209201198,8.991370735556407,72.70682765650821,8.263009684785082,71.73586526435747,38.817349042217174
17,5.75,1.820000052452088,0.3429999947547912,-0.1720000058412552,262.5,0.07156185805797574,0.006955262602086061,-0.6130939722061157,0.03512543643007015,-0.3450770825147629,0.027873249280224832,-0.28811715543270106,0.03274403412208336,0.022781403735280002,0.006894473675643132,61.77865912357189,3.5394286392534666,88.68481209201198,8.991370735556407,72.70682765650821,8.263009684785082,71.73586526435747,38.817349042217174
18,5.75,1.820000052452088,0.3429999947547912,-0.1720000058412552,277.5,0.08073855191469186,0.00702363532708281,-0.6130939722061157,0.03512543643007015,-0.3450770825147629,0.027873249280224832,-0.28811715543270106,0.03274403412208336,0.022781403735280002,0.006894473675643132,61.77865912357189,3.5394286392534666,88.68481209201198,8.991370735556407,72.70682765650821,8.263009684785082,71.73586526435747,38.817349042217174
19,5.75,1.820000052452088,0.3429999947547912,-0.1720000058412552,292.5,0.09158105775713915,0.007109304065037286,-0.6130939722061157,0.03512543643007015,-0.3450770825147629,0.027873249280224832,-0.28811715543270106,0.03274403412208336,0.022781403735280002,0.006894473675643132,61.77865912357189,3.5394286392534666,88.68481209201198,8.991370735556407,72.70682765650821,8.263009684785082,71.73586526435747,38.817349042217174
20,5.75,1.820000052452088,0.3429999947547912,-0.1720000058412552,307.5,0.1034830398857593,0.007208127888083205,-0.6130939722061157,0.03512543643007015,-0.3450770825147629,0.027873249280224832,-0.28811715543270106,0.03274403412208336,0.022781403735280002,0.006894473675643132,61.77865912357189,3.5394286392534666,88.68481209201198,8.991370735556407,72.70682765650821,8.263009684785082,71.73586526435747,38.817349042217174
21,5.75,1.820000052452088,0.3429999947547912,-0.1720000058412552,322.5,0.11519924923777575,0.007309311934645714,-0.6130939722061157,0.03512543643007015,-0.3450770825147629,0.027873249280224832,-0.28811715543270106,0.03274403412208336,0.022781403735280002,0.006894473675643132,61.77865912357189,3.5394286392534666,88.68481209201198,8.991370735556407,72.70682765650821,8.263009684785082,71.73586526435747,38.817349042217174
22,5.75,1.820000052452088,0.3429999947547912,-0.1720000058412552,337.5,0.12485402822494504,0.007395086039721506,-0.6130939722061157,0.03512543643007015,-0.3450770825147629,0.027873249280224832,-0.28811715543270106,0.03274403412208336,0.022781403735280002,0.006894473675643132,61.77865912357189,3.5394286392534666,88.68481209201198,8.991370735556407,72.70682765650821,8.263009684785082,71.73586526435747,38.817349042217174
23,5.75,1.820000052452088,0.3429999947547912,-0.1720000058412552,352.5,0.13038284331560135,0.007445019518494749,-0.6130939722061157,0.03512543643007015,-0.3450770825147629,0.027873249280224832,-0.28811715543270106,0.03274403412208336,0.022781403735280002,0.006894473675643132,61.77865912357189,3.5394286392534666,88.68481209201198,8.991370735556407,72.70682765650821,8.263009684785082,71.73586526435747,38.817349042217174
24,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,7.5,0.09370854869484896,0.007097682071560417,-0.6490674316883087,0.039388716597492615,-0.3647312074899673,0.029306958626019952,-0.3035992234945297,0.035292359023597585,0.0183547404594719,0.006594434870905621,52.6517955789968,3.1951790417457375,82.34477177742988,9.453857621296764,88.56800145404515,10.295723649553384,56.92959564543802,51.40189617791197
25,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,22.5,0.08834394067525861,0.007035278393984014,-0.6490674316883087,0.039388716597492615,-0.3647312074899673,0.029306958626019952,-0.3035992234945297,0.035292359023597585,0.0183547404594719,0.006594434870905621,52.6517955789968,3.1951790417457375,82.34477177742988,9.453857621296764,88.56800145404515,10.295723649553384,56.92959564543802,51.40189617791197
26,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,37.5,0.07945987954735756,0.006934268203171533,-0.6490674316883087,0.039388716597492615,-0.3647312074899673,0.029306958626019952,-0.3035992234945297,0.035292359023597585,0.0183547404594719,0.006594434870905621,52.6517955789968,3.1951790417457375,82.34477177742988,9.453857621296764,88.56800145404515,10.295723649553384,56.92959564543802,51.40189617791197
27,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,52.5,0.0694523155689239,0.0068248391793690605,-0.6490674316883087,0.039388716597492615,-0.3647312074899673,0.029306958626019952,-0.3035992234945297,0.035292359023597585,0.0183547404594719,0.006594434870905621,52.6517955789968,3.1951790417457375,82.34477177742988,9.453857621296764,88.56800145404515,10.295723649553384,56.92959564543802,51.40189617791197
28,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,67.5,0.06008989736437795,0.006728022599983459,-0.6490674316883087,0.039388716597492615,-0.3647312074899673,0.029306958626019952,-0.3035992234945297,0.035292359023597585,0.0183547404594719,0.006594434870905621,52.6517955789968,3.1951790417457375,82.34477177742988,9.453857621296764,88.56800145404515,10.295723649553384,56.92959564543802,51.40189617791197
29,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,82.5,0.052216267213225295,0.006652345299304126,-0.6490674316883087,0.039388716597492615,-0.3647312074899673,0.029306958626019952,-0.3035992234945297,0.035292359023597585,0.0183547404594719,0.006594434870905621,52.6517955789968,3.1951790417457375,82.34477177742988,9.453857621296764,88.56800145404515,10.295723649553384,56.92959564543802,51.40189617791197
30,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,97.5,0.04601179063320155,0.006597825716577229,-0.6490674316883087,0.039388716597492615,-0.3647312074899673,0.029306958626019952,-0.3035992234945297,0.035292359023597585,0.0183547404594719,0.006594434870905621,52.6517955789968,3.1951790417457375,82.34477177742988,9.453857621296764,88.56800145404515,10.295723649553384,56.92959564543802,51.40189617791197
31,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,112.5,0.04133366234600535,0.006560765465846032,-0.6490674316883087,0.039388716597492615,-0.3647312074899673,0.029306958626019952,-0.3035992234945297,0.035292359023597585,0.0183547404594719,0.006594434870905621,52.6517955789968,3.1951790417457375,82.34477177742988,9.453857621296764,88.56800145404515,10.295723649553384,56.92959564543802,51.40189617791197
32,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,127.5,0.03794076852500435,0.006536736493838739,-0.6490674316883087,0.039388716597492615,-0.3647312074899673,0.029306958626019952,-0.3035992234945297,0.035292359023597585,0.0183547404594719,0.006594434870905621,52.6517955789968,3.1951790417457375,82.34477177742988,9.453857621296764,88.56800145404515,10.295723649553384,56.92959564543802,51.40189617791197
33,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,142.5,0.03560305759310715,0.006521929779121292,-0.6490674316883087,0.039388716597492615,-0.3647312074899673,0.029306958626019952,-0.3035992234945297,0.035292359023597585,0.0183547404594719,0.006594434870905621,52.6517955789968,3.1951790417457375,82.34477177742988,9.453857621296764,88.56800145404515,10.295723649553384,56.92959564543802,51.40189617791197
34,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,157.5,0.034142080694437,0.006513537287911563,-0.6490674316883087,0.039388716597492615,-0.3647312074899673,0.029306958626019952,-0.3035992234945297,0.035292359023597585,0.0183547404594719,0.006594434870905621,52.6517955789968,3.1951790417457375,82.34477177742988,9.453857621296764,88.56800145404515,10.295723649553384,56.92959564543802,51.40189617791197
35,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,172.5,0.03344036825001235,0.006509773047503934,-0.6490674316883087,0.039388716597492615,-0.3647312074899673,0.029306958626019952,-0.3035992234945297,0.035292359023597585,0.0183547404594719,0.006594434870905621,52.6517955789968,3.1951790417457375,82.34477177742988,9.453857621296764,88.56800145404515,10.295723649553384,56.92959564543802,51.40189617791197
36,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,187.5,0.03344036825001235,0.006509773047503934,-0.6490674316883087,0.039388716597492615,-0.3647312074899673,0.029306958626019952,-0.3035992234945297,0.035292359023597585,0.0183547404594719,0.006594434870905621,52.6517955789968,3.1951790417457375,82.34477177742988,9.453857621296764,88.56800145404515,10.295723649553384,56.92959564543802,51.40189617791197
37,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,202.5,0.034142080694437,0.006513537287911563,-0.6490674316883087,0.039388716597492615,-0.3647312074899673,0.029306958626019952,-0.3035992234945297,0.035292359023597585,0.0183547404594719,0.006594434870905621,52.6517955789968,3.1951790417457375,82.34477177742988,9.453857621296764,88.56800145404515,10.295723649553384,56.92959564543802,51.40189617791197
38,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,217.5,0.03560305759310715,0.006521929779121292,-0.6490674316883087,0.039388716597492615,-0.3647312074899673,0.029306958626019952,-0.3035992234945297,0.035292359023597585,0.0183547404594719,0.006594434870905621,52.6517955789968,3.1951790417457375,82.34477177742988,9.453857621296764,88.56800145404515,10.295723649553384,56.92959564543802,51.40189617791197
39,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,232.5,0.03794076107442375,0.006536736493838739,-0.6490674316883087,0.039388716597492615,-0.3647312074899673,0.029306958626019952,-0.3035992234945297,0.035292359023597585,0.0183547404594719,0.006594434870905621,52.6517955789968,3.1951790417457375,82.34477177742988,9.453857621296764,88.56800145404515,10.295723649553384,56.92959564543802,51.40189617791197
40,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,247.5,0.041333647444844204,0.006560765465845968,-0.6490674316883087,0.039388716597492615,-0.3647312074899673,0.029306958626019952,-0.3035992234945297,0.035292359023597585,0.0183547404594719,0.006594434870905621,52.6517955789968,3.1951790417457375,82.34477177742988,9.453857621296764,88.56800145404515,10.295723649553384,56.92959564543802,51.40189617791197
41,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,262.5,0.0460117887705564,0.006597828350755261,-0.6490674316883087,0.039388716597492615,-0.3647312074899673,0.029306958626019952,-0.3035992234945297,0.035292359023597585,0.0183547404594719,0.006594434870905621,52.6517955789968,3.1951790417457375,82.34477177742988,9.453857621296764,88.56800145404515,10.295723649553384,56.92959564543802,51.40189617791197
42,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,277.5,0.0522162523120641,0.006652345299304126,-0.6490674316883087,0.039388716597492615,-0.3647312074899673,0.029306958626019952,-0.3035992234945297,0.035292359023597585,0.0183547404594719,0.006594434870905621,52.6517955789968,3.1951790417457375,82.34477177742988,9.453857621296764,88.56800145404515,10.295723649553384,56.92959564543802,51.40189617791197
43,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,292.5,0.06008989736437795,0.006728022599983459,-0.6490674316883087,0.039388716597492615,-0.3647312074899673,0.029306958626019952,-0.3035992234945297,0.035292359023597585,0.0183547404594719,0.006594434870905621,52.6517955789968,3.1951790417457375,82.34477177742988,9.453857621296764,88.56800145404515,10.295723649553384,56.92959564543802,51.40189617791197
44,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,307.5,0.0694523155689239,0.0068248391793690605,-0.6490674316883087,0.039388716597492615,-0.3647312074899673,0.029306958626019952,-0.3035992234945297,0.035292359023597585,0.0183547404594719,0.006594434870905621,52.6517955789968,3.1951790417457375,82.34477177742988,9.453857621296764,88.56800145404515,10.295723649553384,56.92959564543802,51.40189617791197
45,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,322.5,0.07945987582206725,0.006934273471527607,-0.6490674316883087,0.039388716597492615,-0.3647312074899673,0.029306958626019952,-0.3035992234945297,0.035292359023597585,0.0183547404594719,0.006594434870905621,52.6517955789968,3.1951790417457375,82.34477177742988,9.453857621296764,88.56800145404515,10.295723649553384,56.92959564543802,51.40189617791197
46,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,337.5,0.08834394440054891,0.0070352836623400776,-0.6490674316883087,0.039388716597492615,-0.3647312074899673,0.029306958626019952,-0.3035992234945297,0.035292359023597585,0.0183547404594719,0.006594434870905621,52.6517955789968,3.1951790417457375,82.34477177742988,9.453857621296764,88.56800145404515,10.295723649553384,56.92959564543802,51.40189617791197
47,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,352.5,0.09370854496955865,0.007097676803204343,-0.6490674316883087,0.039388716597492615,-0.3647312074899673,0.029306958626019952,-0.3035992234945297,0.035292359023597585,0.0183547404594719,0.006594434870905621,52.6517955789968,3.1951790417457375,82.34477177742988,9.453857621296764,88.56800145404515,10.295723649553384,56.92959564543802,51.40189617791197
48,5.75,1.96399998664856,0.375,-0.277999997138977,7.5,0.08567518740892405,0.006948076564414964,-0.6632792949676514,0.04144367049033828,-0.37204624712467194,0.02911729780772093,-0.3097214698791504,0.03684380559070785,0.0174995800480246,0.00643870950964756,50.67552638533823,3.1663581742602513,79.98508157268648,9.392676712168042,91.46730350635221,2.0360992385592747,37.59418128483773,53.16620103933031
49,5.75,1.96399998664856,0.375,-0.277999997138977,22.5,0.0793157219886779,0.0068669965645921024,-0.6632792949676514,0.04144367049033828,-0.37204624712467194,0.02911729780772093,-0.3097214698791504,0.03684380559070785,0.0174995800480246,0.00643870950964756,50.67552638533823,3.1663581742602513,79.98508157268648,9.392676712168042,91.46730350635221,2.0360992385592747,37.59418128483773,53.16620103933031
50,5.75,1.96399998664856,0.375,-0.277999997138977,37.5,0.06937064975500101,0.006743738106122012,-0.6632792949676514,0.04144367049033828,-0.37204624712467194,0.02911729780772093,-0.3097214698791504,0.03684380559070785,0.0174995800480246,0.00643870950964756,50.67552638533823,3.1663581742602513,79.98508157268648,9.392676712168042,91.46730350635221,2.0360992385592747,37.59418128483773,53.16620103933031
51,5.75,1.96399998664856,0.375,-0.277999997138977,52.5,0.05898977443575855,0.00662125409599328,-0.6632792949676514,0.04144367049033828,-0.37204624712467194,0.02911729780772093,-0.3097214698791504,0.03684380559070785,0.0174995800480246,0.00643870950964756,50.67552638533823,3.1663581742602513,79.98508157268648,9.392676712168042,91.46730350635221,2.0360992385592747,37.59418128483773,53.16620103933031
52,5.75,1.96399998664856,0.375,-0.277999997138977,67.5,0.0500162728130817,0.00652280959458397,-0.6632792949676514,0.04144367049033828,-0.37204624712467194,0.02911729780772093,-0.3097214698791504,0.03684380559070785,0.0174995800480246,0.00643870950964756,50.67552638533823,3.1663581742602513,79.98508157268648,9.392676712168042,91.46730350635221,2.0360992385592747,37.59418128483773,53.16620103933031
53,5.75,1.96399998664856,0.375,-0.277999997138977,82.5,0.0429940447211265,0.006452988071669629,-0.6632792949676514,0.04144367049033828,-0.37204624712467194,0.02911729780772093,-0.3097214698791504,0.03684380559070785,0.0174995800480246,0.00643870950964756,50.67552638533823,3.1663581742602513,79.98508157268648,9.392676712168042,91.46730350635221,2.0360992385592747,37.59418128483773,53.16620103933031
54,5.75,1.96399998664856,0.375,-0.277999997138977,97.5,0.03778689540922635,0.006407314058773936,-0.6632792949676514,0.04144367049033828,-0.37204624712467194,0.02911729780772093,-0.3097214698791504,0.03684380559070785,0.0174995800480246,0.00643870950964756,50.67552638533823,3.1663581742602513,79.98508157268648,9.392676712168042,91.46730350635221,2.0360992385592747,37.59418128483773,53.16620103933031
55,5.75,1.96399998664856,0.375,-0.277999997138977,112.5,0.034047811292111804,0.006379137573455387,-0.6632792949676514,0.04144367049033828,-0.37204624712467194,0.02911729780772093,-0.3097214698791504,0.03684380559070785,0.0174995800480246,0.00643870950964756,50.67552638533823,3.1663581742602513,79.98508157268648,9.392676712168042,91.46730350635221,2.0360992385592747,37.59418128483773,53.16620103933031
56,5.75,1.96399998664856,0.375,-0.277999997138977,127.5,0.03143607359379525,0.006362616008839151,-0.6632792949676514,0.04144367049033828,-0.37204624712467194,0.02911729780772093,-0.3097214698791504,0.03684380559070785,0.0174995800480246,0.00643870950964756,50.67552638533823,3.1663581742602513,79.98508157268648,9.392676712168042,91.46730350635221,2.0360992385592747,37.59418128483773,53.16620103933031
57,5.75,1.96399998664856,0.375,-0.277999997138977,142.5,0.02968558017164465,0.006353430630041764,-0.6632792949676514,0.04144367049033828,-0.37204624712467194,0.02911729780772093,-0.3097214698791504,0.03684380559070785,0.0174995800480246,0.00643870950964756,50.67552638533823,3.1663581742602513,79.98508157268648,9.392676712168042,91.46730350635221,2.0360992385592747,37.59418128483773,53.16620103933031
58,5.75,1.96399998664856,0.375,-0.277999997138977,157.5,0.028611946851015,0.006348716768453621,-0.6632792949676514,0.04144367049033828,-0.37204624712467194,0.02911729780772093,-0.3097214698791504,0.03684380559070785,0.0174995800480246,0.00643870950964756,50.67552638533823,3.1663581742602513,79.98508157268648,9.392676712168042,91.46730350635221,2.0360992385592747,37.59418128483773,53.16620103933031
59,5.75,1.96399998664856,0.375,-0.277999997138977,172.5,0.02810186520218845,0.0063467569399978324,-0.6632792949676514,0.04144367049033828,-0.37204624712467194,0.02911729780772093,-0.3097214698791504,0.03684380559070785,0.0174995800480246,0.00643870950964756,50.67552638533823,3.1663581742602513,79.98508157268648,9.392676712168042,91.46730350635221,2.0360992385592747,37.59418128483773,53.16620103933031
60,5.75,1.96399998664856,0.375,-0.277999997138977,187.5,0.02810186520218845,0.0063467569399978324,-0.6632792949676514,0.04144367049033828,-0.37204624712467194,0.02911729780772093,-0.3097214698791504,0.03684380559070785,0.0174995800480246,0.00643870950964756,50.67552638533823,3.1663581742602513,79.98508157268648,9.392676712168042,91.46730350635221,2.0360992385592747,37.59418128483773,53.16620103933031
61,5.75,1.96399998664856,0.375,-0.277999997138977,202.5,0.028611946851015,0.006348716768453621,-0.6632792949676514,0.04144367049033828,-0.37204624712467194,0.02911729780772093,-0.3097214698791504,0.03684380559070785,0.0174995800480246,0.00643870950964756,50.67552638533823,3.1663581742602513,79.98508157268648,9.392676712168042,91.46730350635221,2.0360992385592747,37.59418128483773,53.16620103933031
62,5.75,1.96399998664856,0.375,-0.277999997138977,217.5,0.0296855773776769,0.0063534293129527825,-0.6632792949676514,0.04144367049033828,-0.37204624712467194,0.02911729780772093,-0.3097214698791504,0.03684380559070785,0.0174995800480246,0.00643870950964756,50.67552638533823,3.1663581742602513,79.98508157268648,9.392676712168042,91.46730350635221,2.0360992385592747,37.59418128483773,53.16620103933031
63,5.75,1.96399998664856,0.375,-0.277999997138977,232.5,0.03143606707453725,0.006362614691750098,-0.6632792949676514,0.04144367049033828,-0.37204624712467194,0.02911729780772093,-0.3097214698791504,0.03684380559070785,0.0174995800480246,0.00643870950964756,50.67552638533823,3.1663581742602513,79.98508157268648,9.392676712168042,91.46730350635221,2.0360992385592747,37.59418128483773,53.16620103933031
64,5.75,1.96399998664856,0.375,-0.277999997138977,247.5,0.03404780291020865,0.006379138890544364,-0.6632792949676514,0.04144367049033828,-0.37204624712467194,0.02911729780772093,-0.3097214698791504,0.03684380559070785,0.0174995800480246,0.00643870950964756,50.67552638533823,3.1663581742602513,79.98508157268648,9.392676712168042,91.46730350635221,2.0360992385592747,37.59418128483773,53.16620103933031
65,5.75,1.96399998664856,0.375,-0.277999997138977,262.5,0.0377868935465812,0.006407311424595899,-0.6632792949676514,0.04144367049033828,-0.37204624712467194,0.02911729780772093,-0.3097214698791504,0.03684380559070785,0.0174995800480246,0.00643870950964756,50.67552638533823,3.1663581742602513,79.98508157268648,9.392676712168042,91.46730350635221,2.0360992385592747,37.59418128483773,53.16620103933031
66,5.75,1.96399998664856,0.375,-0.277999997138977,277.5,0.042994037270545904,0.0064529880716696335,-0.6632792949676514,0.04144367049033828,-0.37204624712467194,0.02911729780772093,-0.3097214698791504,0.03684380559070785,0.0174995800480246,0.00643870950964756,50.67552638533823,3.1663581742602513,79.98508157268648,9.392676712168042,91.46730350635221,2.0360992385592747,37.59418128483773,53.16620103933031
67,5.75,1.96399998664856,0.375,-0.277999997138977,292.5,0.0500162728130817,0.00652280959458397,-0.6632792949676514,0.04144367049033828,-0.37204624712467194,0.02911729780772093,-0.3097214698791504,0.03684380559070785,0.0174995800480246,0.00643870950964756,50.67552638533823,3.1663581742602513,79.98508157268648,9.392676712168042,91.46730350635221,2.0360992385592747,37.59418128483773,53.16620103933031
68,5.75,1.96399998664856,0.375,-0.277999997138977,307.5,0.05898977443575855,0.00662125409599328,-0.6632792949676514,0.04144367049033828,-0.37204624712467194,0.02911729780772093,-0.3097214698791504,0.03684380559070785,0.0174995800480246,0.00643870950964756,50.67552638533823,3.1663581742602513,79.98508157268648,9.392676712168042,91.46730350635221,2.0360992385592747,37.59418128483773,53.16620103933031
69,5.75,1.96399998664856,0.375,-0.277999997138977,322.5,0.06937061622738835,0.006743732837765869,-0.6632792949676514,0.04144367049033828,-0.37204624712467194,0.02911729780772093,-0.3097214698791504,0.03684380559070785,0.0174995800480246,0.00643870950964756,50.67552638533823,3.1663581742602513,79.98508157268648,9.392676712168042,91.46730350635221,2.0360992385592747,37.59418128483773,53.16620103933031
