,k,QQ,x_b,t,phi_x,F,errF,dvcs
39,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,232.5,0.03348795004225916,0.0021599999163299,0.0128291665507456
40,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,247.5,0.03450139640555981,0.0024000001139938,0.0128291665507456
41,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,262.5,0.03880303601133231,0.0025200000964105,0.0128291665507456
42,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,277.5,0.04708613104753631,0.0027600000612437,0.0128291665507456
43,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,292.5,0.050343597572625756,0.0031200000084936,0.0128291665507456
44,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,307.5,0.0612241334455422,0.0033599999733269,0.0128291665507456
45,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,322.5,0.07392925749290376,0.0038399999029934,0.0128291665507456
46,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,337.5,0.07735694187289589,0.0045599997974932,0.0128291665507456
47,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,352.5,0.07831193071501874,0.005040000192821,0.0128291665507456
48,5.75,1.96399998664856,0.375,-0.277999997138977,7.5,0.0775482590058123,0.0067199999466538,0.0103730110094021
49,5.75,1.96399998664856,0.375,-0.277999997138977,22.5,0.058449447964504346,0.0054000001400709,0.0103730110094021
50,5.75,1.96399998664856,0.375,-0.277999997138977,37.5,0.06143325897150875,0.0045599997974932,0.0103730110094021
51,5.75,1.96399998664856,0.375,-0.277999997138977,52.5,0.050942032841004056,0.0038399999029934,0.0103730110094021
52,5.75,1.96399998664856,0.375,-0.277999997138977,67.5,0.04580677495939144,0.0033599999733269,0.0103730110094021
53,5.75,1.96399998664856,0.375,-0.277999997138977,82.5,0.03471535292039969,0.003000000026077,0.0103730110094021
54,5.75,1.96399998664856,0.375,-0.277999997138977,97.5,0.03125263006677344,0.0026400000788271,0.0103730110094021
55,5.75,1.96399998664856,0.375,-0.277999997138977,112.5,0.02684507856199114,0.0025200000964105,0.0103730110094021
56,5.75,1.96399998664856,0.375,-0.277999997138977,127.5,0.023400892480611186,0.0021599999163299,0.0103730110094021
57,5.75,1.96399998664856,0.375,-0.277999997138977,142.5,0.023596360658845062,0.0020399999339133,0.0103730110094021
58,5.75,1.96399998664856,0.375,-0.277999997138977,157.5,0.01942526601256703,0.0020399999339133,0.0103730110094021
59,5.75,1.96399998664856,0.375,-0.277999997138977,172.5,0.02294257273210598,0.0020399999339133,0.0103730110094021
60,5.75,1.96399998664856,0.375,-0.277999997138977,187.5,0.024230995291626686,0.0020399999339133,0.0103730110094021
61,5.75,1.96399998664856,0.375,-0.277999997138977,202.5,0.021483942677208247,0.0019199999514967,0.0103730110094021
62,5.75,1.96399998664856,0.375,-0.277999997138977,217.5,0.024850154184941013,0.0021599999163299,0.0103730110094021
63,5.75,1.96399998664856,0.375,-0.277999997138977,232.5,0.024019262276820195,0.0022799998987466,0.0103730110094021
64,5.75,1.96399998664856,0.375,-0.277999997138977,247.5,0.022119900103887986,0.0026400000788271,0.0103730110094021
65,5.75,1.96399998664856,0.375,-0.277999997138977,262.5,0.025676002300135295,0.0027600000612437,0.0103730110094021
66,5.75,1.96399998664856,0.375,-0.277999997138977,277.5,0.03552316290195462,0.0028800000436604,0.0103730110094021
67,5.75,1.96399998664856,0.375,-0.277999997138977,292.5,0.04034290545754556,0.0032399999909102,0.0103730110094021
68,5.75,1.96399998664856,0.375,-0.277999997138977,307.5,0.049212472280437194,0.0037199999205768,0.0103730110094021
69,5.75,1.96399998664856,0.375,-0.277999997138977,322.5,0.05731549134572496,0.0041999998502433,0.0103730110094021
70,5.75,1.96399998664856,0.375,-0.277999997138977,337.5,0.0664932291081378,0.0054000001400709,0.0103730110094021
71,5.75,1.96399998664856,0.375,-0.277999997138977,352.5,0.07892895347147601,0.0063599999994039,0.0103730110094021
72,5.75,1.9859999418258667,0.3790000081062317,-0.3230000138282776,7.5,0.08852730187841268,0.009239999577403,0.0081500216421951
73,5.75,1.9859999418258667,0.3790000081062317,-0.3230000138282776,22.5,0.0531743948175683,0.0075599998235702,0.0081500216421951
74,5.75,1.9859999418258667,0.3790000081062317,-0.3230000138282776,37.5,0.04714678170736956,0.0054000001400709,0.0081500216421951
75,5.75,1.9859999418258667,0.3790000081062317,-0.3230000138282776,52.5,0.04097017472438119,0.0045599997974932,0.0081500216421951
76,5.75,1.9859999418258667,0.3790000081062317,-0.3230000138282776,67.5,0.02994235542829142,0.0037199999205768,0.0081500216421951
77,5.75,1.9859999418258667,0.3790000081062317,-0.3230000138282776,82.5,0.026266017747448335,0.0033599999733269,0.0081500216421951
78,5.75,1.9859999418258667,0.3790000081062317,-0.3230000138282776,97.5,0.021761352508538532,0.0028800000436604,0.0081500216421951
79,5.75,1.9859999418258667,0.3790000081062317,-0.3230000138282776,112.5,0.018644077797611784,0.0025200000964105,0.0081500216421951
80,5.75,1.9859999418258667,0.3790000081062317,-0.3230000138282776,127.5,0.02022776256741593,0.0024000001139938,0.0081500216421951
81,5.75,1.9859999418258667,0.3790000081062317,-0.3230000138282776,142.5,0.01954624693464881,0.0022799998987466,0.0081500216421951
82,5.75,1.9859999418258667,0.3790000081062317,-0.3230000138282776,157.5,0.01562253986673088,0.0025200000964105,0.0081500216421951
83,5.75,1.9859999418258667,0.3790000081062317,-0.3230000138282776,172.5,0.015139682806154638,0.0024000001139938,0.0081500216421951
84,5.75,1.9859999418258667,0.3790000081062317,-0.3230000138282776,187.5,0.014707077368662723,0.0025200000964105,0.0081500216421951
85,5.75,1.9859999418258667,0.3790000081062317,-0.3230000138282776,202.5,0.017396572894846887,0.0025200000964105,0.0081500216421951
86,5.75,1.9859999418258667,0.3790000081062317,-0.3230000138282776,217.5,0.01605371436361707,0.0025200000964105,0.0081500216421951
87,5.75,1.9859999418258667,0.3790000081062317,-0.3230000138282776,232.5,0.020534660107456172,0.0025200000964105,0.0081500216421951
88,5.75,1.9859999418258667,0.3790000081062317,-0.3230000138282776,247.5,0.018710748381242995,0.0028800000436604,0.0081500216421951
89,5.75,1.9859999418258667,0.3790000081062317,-0.3230000138282776,262.5,0.029883068468411482,0.003000000026077,0.0081500216421951
90,5.75,1.9859999418258667,0.3790000081062317,-0.3230000138282776,277.5,0.029087111091089215,0.0032399999909102,0.0081500216421951
91,5.75,1.9859999418258667,0.3790000081062317,-0.3230000138282776,292.5,0.03284221984721942,0.0037199999205768,0.0081500216421951
92,5.75,1.9859999418258667,0.3790000081062317,-0.3230000138282776,307.5,0.03953317922066288,0.0045599997974932,0.0081500216421951
93,5.75,1.9859999418258667,0.3790000081062317,-0.3230000138282776,322.5,0.04274833763089811,0.0056400001049041,0.0081500216421951
94,5.75,1.9859999418258667,0.3790000081062317,-0.3230000138282776,337.5,0.07426625455320353,0.0075599998235702,0.0081500216421951
95,5.75,1.9859999418258667,0.3790000081062317,-0.3230000138282776,352.5,0.08313203097695886,0.0087599996477365,0.0081500216421951
96,5.75,1.9989999532699585,0.3810000121593475,-0.3709999918937683,7.5,0.061754236503684744,0.0141599997878074,0.0058632111103834
97,5.75,1.9989999532699585,0.3810000121593475,-0.3709999918937683,22.5,0.03482739926778182,0.0104400003328919,0.0058632111103834
98,5.75,1.9989999532699585,0.3810000121593475,-0.3709999918937683,37.5,0.039426707668423024,0.0068399999290704,0.0058632111103834
99,5.75,1.9989999532699585,0.3810000121593475,-0.3709999918937683,52.5,0.035340994399904464,0.0054000001400709,0.0058632111103834
100,5.75,1.9989999532699585,0.3810000121593475,-0.3709999918937683,67.5,0.03375950768786748,0.0044399998150765,0.0058632111103834
101,5.75,1.9989999532699585,0.3810000121593475,-0.3709999918937683,82.5,0.01947185311479302,0.0034799999557435,0.0058632111103834
102,5.75,1.9989999532699585,0.3810000121593475,-0.3709999918937683,97.5,0.019622506367387636,0.0033599999733269,0.0058632111103834
103,5.75,1.9989999532699585,0.3810000121593475,-0.3709999918937683,112.5,0.015842388001813822,0.0031200000084936,0.0058632111103834
104,5.75,1.9989999532699585,0.3810000121593475,-0.3709999918937683,127.5,0.020431490263879873,0.0028800000436604,0.0058632111103834
105,5.75,1.9989999532699585,0.3810000121593475,-0.3709999918937683,142.5,0.016237998453472603,0.0028800000436604,0.0058632111103834
106,5.75,1.9989999532699585,0.3810000121593475,-0.3709999918937683,157.5,0.016680510267314645,0.0032399999909102,0.0058632111103834
107,5.75,1.9989999532699585,0.3810000121593475,-0.3709999918937683,172.5,0.01592022624891501,0.0038399999029934,0.0058632111103834
108,5.75,1.9989999532699585,0.3810000121593475,-0.3709999918937683,187.5,0.017691013511890175,0.0038399999029934,0.0058632111103834
109,5.75,1.9989999532699585,0.3810000121593475,-0.3709999918937683,202.5,0.016280324596626337,0.0034799999557435,0.0058632111103834
110,5.75,1.9989999532699585,0.3810000121593475,-0.3709999918937683,217.5,0.014706498432496141,0.0031200000084936,0.0058632111103834
111,5.75,1.9989999532699585,0.3810000121593475,-0.3709999918937683,232.5,0.012915735552264745,0.0026400000788271,0.0058632111103834
112,5.75,1.9989999532699585,0.3810000121593475,-0.3709999918937683,247.5,0.017727413472451957,0.0031200000084936,0.0058632111103834
113,5.75,1.9989999532699585,0.3810000121593475,-0.3709999918937683,262.5,0.01677452895546051,0.0031200000084936,0.0058632111103834
114,5.75,1.9989999532699585,0.3810000121593475,-0.3709999918937683,277.5,0.017461820068312216,0.0034799999557435,0.0058632111103834
115,5.75,1.9989999532699585,0.3810000121593475,-0.3709999918937683,292.5,0.02918469613666641,0.0041999998502433,0.0058632111103834
116,5.75,1.9989999532699585,0.3810000121593475,-0.3709999918937683,307.5,0.04028488655944643,0.0049200002104043,0.0058632111103834
117,5.75,1.9989999532699585,0.3810000121593475,-0.3709999918937683,322.5,0.03037612621092296,0.0068399999290704,0.0058632111103834
118,5.75,1.9989999532699585,0.3810000121593475,-0.3709999918937683,337.5,0.07001367962060204,0.0098400004208087,0.0058632111103834
119,5.75,1.9989999532699585,0.3810000121593475,-0.3709999918937683,352.5,0.03716061718321684,0.0139199998229742,0.0058632111103834
120,5.75,2.2179999351501465,0.3449999988079071,-0.1759999990463256,7.5,0.12149513759276383,0.0043199998326599,0.0173632276442791
121,5.75,2.2179999351501465,0.3449999988079071,-0.1759999990463256,22.5,0.114852517545287,0.0043199998326599,0.0173632276442791
122,5.75,2.2179999351501465,0.3449999988079071,-0.1759999990463256,37.5,0.10493447908714451,0.0040799998678267,0.0173632276442791
123,5.75,2.2179999351501465,0.3449999988079071,-0.1759999990463256,52.5,0.09447419966770065,0.0038399999029934,0.0173632276442791
124,5.75,2.2179999351501465,0.3449999988079071,-0.1759999990463256,67.5,0.08898383120009376,0.0034799999557435,0.0173632276442791
125,5.75,2.2179999351501465,0.3449999988079071,-0.1759999990463256,82.5,0.07444433312160102,0.0033599999733269,0.0173632276442791
126,5.75,2.2179999351501465,0.3449999988079071,-0.1759999990463256,97.5,0.0673296626593348,0.003000000026077,0.0173632276442791
127,5.75,2.2179999351501465,0.3449999988079071,-0.1759999990463256,112.5,0.06199288826571503,0.0027600000612437,0.0173632276442791
128,5.75,2.2179999351501465,0.3449999988079071,-0.1759999990463256,127.5,0.055680001726914605,0.0026400000788271,0.0173632276442791
129,5.75,2.2179999351501465,0.3449999988079071,-0.1759999990463256,142.5,0.05033152761979386,0.0025200000964105,0.0173632276442791
130,5.75,2.2179999351501465,0.3449999988079071,-0.1759999990463256,157.5,0.04970105063425521,0.0024000001139938,0.0173632276442791
131,5.75,2.2179999351501465,0.3449999988079071,-0.1759999990463256,172.5,0.046664070704525704,0.0024000001139938,0.0173632276442791
132,5.75,2.2179999351501465,0.3449999988079071,-0.1759999990463256,187.5,0.048905903742537726,0.0022799998987466,0.0173632276442791
133,5.75,2.2179999351501465,0.3449999988079071,-0.1759999990463256,202.5,0.04911659926563746,0.0022799998987466,0.0173632276442791
134,5.75,2.2179999351501465,0.3449999988079071,-0.1759999990463256,217.5,0.05021221523335343,0.0025200000964105,0.0173632276442791
135,5.75,2.2179999351501465,0.3449999988079071,-0.1759999990463256,232.5,0.053546159849492375,0.0026400000788271,0.0173632276442791
136,5.75,2.2179999351501465,0.3449999988079071,-0.1759999990463256,247.5,0.06633509517453877,0.0027600000612437,0.0173632276442791
137,5.75,2.2179999351501465,0.3449999988079071,-0.1759999990463256,262.5,0.0644432479045703,0.003000000026077,0.0173632276442791
138,5.75,2.2179999351501465,0.3449999988079071,-0.1759999990463256,277.5,0.07647457835063659,0.0032399999909102,0.0173632276442791
139,5.75,2.2179999351501465,0.3449999988079071,-0.1759999990463256,292.5,0.08575406944905227,0.0034799999557435,0.0173632276442791
140,5.75,2.2179999351501465,0.3449999988079071,-0.1759999990463256,307.5,0.09897870492836565,0.0037199999205768,0.0173632276442791
141,5.75,2.2179999351501465,0.3449999988079071,-0.1759999990463256,322.5,0.10293249824991044,0.00395999988541,0.0173632276442791
142,5.75,2.2179999351501465,0.3449999988079071,-0.1759999990463256,337.5,0.11048760639997877,0.0041999998502433,0.0173632276442791
143,5.75,2.2179999351501465,0.3449999988079071,-0.1759999990463256,352.5,0.1235094690215639,0.0043199998326599,0.0173632276442791
144,5.75,2.318000078201294,0.3630000054836273,-0.2319999933242797,7.5,0.09210147865440206,0.0041999998502433,0.0132389452583582
145,5.75,2.318000078201294,0.3630000054836273,-0.2319999933242797,22.5,0.08188211551027046,0.00395999988541,0.0132389452583582
146,5.75,2.318000078201294,0.3630000054836273,-0.2319999933242797,37.5,0.07942715151087346,0.0035999999381601,0.0132389452583582
147,5.75,2.318000078201294,0.3630000054836273,-0.2319999933242797,52.5,0.072745008905874,0.0032399999909102,0.0132389452583582
148,5.75,2.318000078201294,0.3630000054836273,-0.2319999933242797,67.5,0.0544471908945016,0.0028800000436604,0.0132389452583582
149,5.75,2.318000078201294,0.3630000054836273,-0.2319999933242797,82.5,0.04932534112215125,0.0026400000788271,0.0132389452583582
150,5.75,2.318000078201294,0.3630000054836273,-0.2319999933242797,97.5,0.04695344119208607,0.0024000001139938,0.0132389452583582
151,5.75,2.318000078201294,0.3630000054836273,-0.2319999933242797,112.5,0.041130315765695515,0.0021599999163299,0.0132389452583582
152,5.75,2.318000078201294,0.3630000054836273,-0.2319999933242797,127.5,0.033623708185651316,0.0020399999339133,0.0132389452583582
153,5.75,2.318000078201294,0.3630000054836273,-0.2319999933242797,142.5,0.03572883564077698,0.0019199999514967,0.0132389452583582
154,5.75,2.318000078201294,0.3630000054836273,-0.2319999933242797,157.5,0.02785763683542541,0.0019199999514967,0.0132389452583582
155,5.75,2.318000078201294,0.3630000054836273,-0.2319999933242797,172.5,0.03342612715129148,0.00179999996908,0.0132389452583582
156,5.75,2.318000078201294,0.3630000054836273,-0.2319999933242797,187.5,0.03565481219584435,0.00179999996908,0.0132389452583582
157,5.75,2.318000078201294,0.3630000054836273,-0.2319999933242797,202.5,0.03185668590118341,0.0019199999514967,0.0132389452583582
158,5.75,2.318000078201294,0.3630000054836273,-0.2319999933242797,217.5,0.03228071104487201,0.0019199999514967,0.0132389452583582
159,5.75,2.318000078201294,0.3630000054836273,-0.2319999933242797,232.5,0.03756549244651961,0.0020399999339133,0.0132389452583582
160,5.75,2.318000078201294,0.3630000054836273,-0.2319999933242797,247.5,0.04127921387582031,0.0021599999163299,0.0132389452583582
161,5.75,2.318000078201294,0.3630000054836273,-0.2319999933242797,262.5,0.04314230421733439,0.0024000001139938,0.0132389452583582
162,5.75,2.318000078201294,0.3630000054836273,-0.2319999933242797,277.5,0.051215718514941964,0.0025200000964105,0.0132389452583582
163,5.75,2.318000078201294,0.3630000054836273,-0.2319999933242797,292.5,0.061637093814558966,0.0027600000612437,0.0132389452583582
164,5.75,2.318000078201294,0.3630000054836273,-0.2319999933242797,307.5,0.06887208870469094,0.0031200000084936,0.0132389452583582
165,5.75,2.318000078201294,0.3630000054836273,-0.2319999933242797,322.5,0.07468723224959689,0.0034799999557435,0.0132389452583582
166,5.75,2.318000078201294,0.3630000054836273,-0.2319999933242797,337.5,0.08211891416252648,0.00395999988541,0.0132389452583582
167,5.75,2.318000078201294,0.3630000054836273,-0.2319999933242797,352.5,0.09264007733933821,0.0041999998502433,0.0132389452583582
168,5.75,2.3480000495910645,0.3680000007152557,-0.2790000140666961,7.5,0.07942691137724003,0.005040000192821,0.0108325722885569
169,5.75,2.3480000495910645,0.3680000007152557,-0.2790000140666961,22.5,0.07576195938749974,0.0048000002279877,0.0108325722885569
170,5.75,2.3480000495910645,0.3680000007152557,-0.2790000140666961,37.5,0.06857141630827922,0.0038399999029934,0.0108325722885569
171,5.75,2.3480000495910645,0.3680000007152557,-0.2790000140666961,52.5,0.058737010532529006,0.0033599999733269,0.0108325722885569
172,5.75,2.3480000495910645,0.3680000007152557,-0.2790000140666961,67.5,0.04923610184466352,0.0028800000436604,0.0108325722885569
173,5.75,2.3480000495910645,0.3680000007152557,-0.2790000140666961,82.5,0.04391589468056653,0.0026400000788271,0.0108325722885569
174,5.75,2.3480000495910645,0.3680000007152557,-0.2790000140666961,97.5,0.034352016492775084,0.0022799998987466,0.0108325722885569
175,5.75,2.3480000495910645,0.3680000007152557,-0.2790000140666961,112.5,0.030291142537360125,0.0020399999339133,0.0108325722885569
176,5.75,2.3480000495910645,0.3680000007152557,-0.2790000140666961,127.5,0.027768372068454058,0.00179999996908,0.0108325722885569
177,5.75,2.3480000495910645,0.3680000007152557,-0.2790000140666961,142.5,0.02637796261613556,0.00179999996908,0.0108325722885569
178,5.75,2.3480000495910645,0.3680000007152557,-0.2790000140666961,157.5,0.024620381403409303,0.0019199999514967,0.0108325722885569
179,5.75,2.3480000495910645,0.3680000007152557,-0.2790000140666961,172.5,0.026331507728230286,0.0019199999514967,0.0108325722885569
180,5.75,2.3480000495910645,0.3680000007152557,-0.2790000140666961,187.5,0.025683606157419218,0.00179999996908,0.0108325722885569
181,5.75,2.3480000495910645,0.3680000007152557,-0.2790000140666961,202.5,0.024368355590387917,0.00179999996908,0.0108325722885569
182,5.75,2.3480000495910645,0.3680000007152557,-0.2790000140666961,217.5,0.02697570232270076,0.00179999996908,0.0108325722885569
183,5.75,2.3480000495910645,0.3680000007152557,-0.2790000140666961,232.5,0.028975004141665005,0.0019199999514967,0.0108325722885569
184,5.75,2.3480000495910645,0.3680000007152557,-0.2790000140666961,247.5,0.031000323192167303,0.0020399999339133,0.0108325722885569
185,5.75,2.3480000495910645,0.3680000007152557,-0.2790000140666961,262.5,0.036178239902784806,0.0021599999163299,0.0108325722885569
186,5.75,2.3480000495910645,0.3680000007152557,-0.2790000140666961,277.5,0.038230565983778934,0.0024000001139938,0.0108325722885569
187,5.75,2.3480000495910645,0.3680000007152557,-0.2790000140666961,292.5,0.0505585588966624,0.0026400000788271,0.0108325722885569
188,5.75,2.3480000495910645,0.3680000007152557,-0.2790000140666961,307.5,0.055160860158098575,0.0032399999909102,0.0108325722885569
189,5.75,2.3480000495910645,0.3680000007152557,-0.2790000140666961,322.5,0.06302364090209837,0.0034799999557435,0.0108325722885569
190,5.75,2.3480000495910645,0.3680000007152557,-0.2790000140666961,337.5,0.07678206336305186,0.0041999998502433,0.0108325722885569
191,5.75,2.3480000495910645,0.3680000007152557,-0.2790000140666961,352.5,0.0835871566570935,0.0049200002104043,0.0108325722885569
192,5.75,2.359999895095825,0.3709999918937683,-0.324999988079071,7.5,0.07223597093888072,0.0069599999114871,0.0085900208918471
193,5.75,2.359999895095825,0.3709999918937683,-0.324999988079071,22.5,0.06334073744177511,0.0058800000697374,0.0085900208918471
194,5.75,2.359999895095825,0.3709999918937683,-0.324999988079071,37.5,0.0559386610558537,0.0040799998678267,0.0085900208918471
195,5.75,2.359999895095825,0.3709999918937683,-0.324999988079071,52.5,0.046294632297959076,0.0035999999381601,0.0085900208918471
196,5.75,2.359999895095825,0.3709999918937683,-0.324999988079071,67.5,0.03749750016456962,0.0031200000084936,0.0085900208918471
197,5.75,2.359999895095825,0.3709999918937683,-0.324999988079071,82.5,0.03529066327672239,0.0025200000964105,0.0085900208918471
198,5.75,2.359999895095825,0.3709999918937683,-0.324999988079071,97.5,0.028839279381421046,0.0022799998987466,0.0085900208918471
199,5.75,2.359999895095825,0.3709999918937683,-0.324999988079071,112.5,0.02140651440674909,0.0020399999339133,0.0085900208918471
200,5.75,2.359999895095825,0.3709999918937683,-0.324999988079071,127.5,0.022535756852364374,0.0019199999514967,0.0085900208918471
201,5.75,2.359999895095825,0.3709999918937683,-0.324999988079071,142.5,0.020392436386680094,0.00179999996908,0.0085900208918471
202,5.75,2.359999895095825,0.3709999918937683,-0.324999988079071,157.5,0.018453526995222756,0.00179999996908,0.0085900208918471
203,5.75,2.359999895095825,0.3709999918937683,-0.324999988079071,172.5,0.01951299174985434,0.0019199999514967,0.0085900208918471
204,5.75,2.359999895095825,0.3709999918937683,-0.324999988079071,187.5,0.020903692292319438,0.00179999996908,0.0085900208918471
205,5.75,2.359999895095825,0.3709999918937683,-0.324999988079071,202.5,0.018170575544955207,0.0019199999514967,0.0085900208918471
206,5.75,2.359999895095825,0.3709999918937683,-0.324999988079071,217.5,0.018358241083905096,0.00179999996908,0.0085900208918471
207,5.75,2.359999895095825,0.3709999918937683,-0.324999988079071,232.5,0.018499973051671007,0.00179999996908,0.0085900208918471
208,5.75,2.359999895095825,0.3709999918937683,-0.324999988079071,247.5,0.022162280901389338,0.0019199999514967,0.0085900208918471
209,5.75,2.359999895095825,0.3709999918937683,-0.324999988079071,262.5,0.02336999850662991,0.0022799998987466,0.0085900208918471
210,5.75,2.359999895095825,0.3709999918937683,-0.324999988079071,277.5,0.031536522425042304,0.0025200000964105,0.0085900208918471
211,5.75,2.359999895095825,0.3709999918937683,-0.324999988079071,292.5,0.0351147276385898,0.0028800000436604,0.0085900208918471
212,5.75,2.359999895095825,0.3709999918937683,-0.324999988079071,307.5,0.05083907210764276,0.0032399999909102,0.0085900208918471
213,5.75,2.359999895095825,0.3709999918937683,-0.324999988079071,322.5,0.047549578283773083,0.0040799998678267,0.0085900208918471
214,5.75,2.359999895095825,0.3709999918937683,-0.324999988079071,337.5,0.07141246975751551,0.0055200001224875,0.0085900208918471
215,5.75,2.359999895095825,0.3709999918937683,-0.324999988079071,352.5,0.0823640801002526,0.0068399999290704,0.0085900208918471
216,5.75,2.375,0.3729999959468841,-0.3720000088214874,7.5,0.07399809275319898,0.010080000385642,0.0063228833338049
217,5.75,2.375,0.3729999959468841,-0.3720000088214874,22.5,0.07207722113261568,0.0075599998235702,0.0063228833338049
218,5.75,2.375,0.3729999959468841,-0.3720000088214874,37.5,0.04999086041001507,0.0049200002104043,0.0063228833338049
