,k,QQ,x_b,t,phi_x,F,errF,dvcs
57,2.5,1.0,0.24,-0.6799999999999999,75.0,0.14035836910986046,0.0053255809474274,0.0517144780606031
58,2.5,1.0,0.24,-0.6799999999999999,90.0,0.11536528691052586,0.0052843244510913,0.0517144780606031
59,2.5,1.0,0.24,-0.6799999999999999,105.0,0.10603194462192321,0.0052714960040758,0.0517144780606031
60,2.5,1.0,0.24,-0.6799999999999999,120.0,0.093197193908329,0.0052730765108949,0.0517144780606031
61,2.5,1.0,0.24,-0.6799999999999999,135.0,0.09139521236213534,0.0052803257688388,0.0517144780606031
62,2.5,1.0,0.24,-0.6799999999999999,150.0,0.08123476604511026,0.0052881334725255,0.0517144780606031
63,2.5,1.0,0.24,-0.6799999999999999,165.0,0.07998200547076253,0.0052937337350213,0.0517144780606031
64,2.5,1.0,0.24,-0.6799999999999999,180.0,0.08713207620126831,0.0052957409786816,0.0517144780606031
65,2.5,1.0,0.24,-0.6,0.0,0.4690013532191746,0.0064179535038448,0.0507346782833337
66,2.5,1.0,0.24,-0.6,15.0,0.44142905931916115,0.0062974556639522,0.0507346782833337
67,2.5,1.0,0.24,-0.6,30.0,0.374692180563009,0.0060282215956646,0.0507346782833337
68,2.5,1.0,0.24,-0.6,45.0,0.2922631097350308,0.0057640030023499,0.0507346782833337
69,2.5,1.0,0.24,-0.6,60.0,0.23339849635367263,0.0055790837045083,0.0507346782833337
70,2.5,1.0,0.24,-0.6,75.0,0.1780480121141753,0.0054742434188374,0.0507346782833337
71,2.5,1.0,0.24,-0.6,90.0,0.15058984143334717,0.0054253741479891,0.0507346782833337
72,2.5,1.0,0.24,-0.6,105.0,0.12952080124470924,0.0054093161987064,0.0507346782833337
73,2.5,1.0,0.24,-0.6,120.0,0.12195102758086476,0.0054098851811613,0.0507346782833337
74,2.5,1.0,0.24,-0.6,135.0,0.11160697279401384,0.0054171291707491,0.0507346782833337
75,2.5,1.0,0.24,-0.6,150.0,0.09322721780965368,0.005425284585936,0.0507346782833337
76,2.5,1.0,0.24,-0.6,165.0,0.0993311608146047,0.0054312009497957,0.0507346782833337
77,2.5,1.0,0.24,-0.6,180.0,0.10195976706246336,0.0054333399023575,0.0507346782833337
78,2.5,1.0,0.24,-0.52,0.0,0.788178567151096,0.0068362609753155,0.0497529152780771
79,2.5,1.0,0.24,-0.52,15.0,0.7236182114188624,0.0066693173083638,0.0497529152780771
80,2.5,1.0,0.24,-0.52,30.0,0.5827515625119943,0.0063084981382621,0.0497529152780771
81,2.5,1.0,0.24,-0.52,45.0,0.4282249896179211,0.0059699114307498,0.0497529152780771
82,2.5,1.0,0.24,-0.52,60.0,0.3319185780358989,0.0057410751167599,0.0497529152780771
83,2.5,1.0,0.24,-0.52,75.0,0.2331021729137079,0.0056134544594689,0.0497529152780771
84,2.5,1.0,0.24,-0.52,90.0,0.19578271015635765,0.0055535848611592,0.0497529152780771
85,2.5,1.0,0.24,-0.52,105.0,0.16768100800339875,0.005532616804025,0.0497529152780771
86,2.5,1.0,0.24,-0.52,120.0,0.14697667591139424,0.0055313418618575,0.0497529152780771
87,2.5,1.0,0.24,-0.52,135.0,0.1305441304357896,0.0055382117981648,0.0497529152780771
88,2.5,1.0,0.24,-0.52,150.0,0.1310521814956198,0.00554655687417,0.0497529152780771
89,2.5,1.0,0.24,-0.52,165.0,0.11721683316485104,0.005552747192545,0.0497529152780771
90,2.5,1.0,0.24,-0.52,180.0,0.12288011800305852,0.0055549915122283,0.0497529152780771
91,2.5,1.0,0.24,-0.4399999999999999,0.0,1.447152278933617,0.0074720461851022,0.0487693827599286
92,2.5,1.0,0.24,-0.4399999999999999,15.0,1.2925137047007544,0.0072092184377882,0.0487693827599286
93,2.5,1.0,0.24,-0.4399999999999999,30.0,0.9953111597408161,0.0066729840841843,0.0487693827599286
94,2.5,1.0,0.24,-0.4399999999999999,45.0,0.7135744000621921,0.0062046483035312,0.0487693827599286
95,2.5,1.0,0.24,-0.4399999999999999,60.0,0.5131283389925881,0.0059047734763762,0.0487693827599286
96,2.5,1.0,0.24,-0.4399999999999999,75.0,0.38214846564504773,0.0057417283929118,0.0487693827599286
97,2.5,1.0,0.24,-0.4399999999999999,90.0,0.3023107108685422,0.0056647261006824,0.0487693827599286
98,2.5,1.0,0.24,-0.4399999999999999,105.0,0.23207365470852082,0.005635739605619,0.0487693827599286
99,2.5,1.0,0.24,-0.4399999999999999,120.0,0.21197377977981885,0.0056310613054343,0.0487693827599286
100,2.5,1.0,0.24,-0.4399999999999999,135.0,0.19109081083022791,0.005636730056559,0.0487693827599286
101,2.5,1.0,0.24,-0.4399999999999999,150.0,0.16502427936705896,0.0056448749350338,0.0487693827599286
102,2.5,1.0,0.24,-0.4399999999999999,165.0,0.1498334188275761,0.005651165352174,0.0487693827599286
103,2.5,1.0,0.24,-0.4399999999999999,180.0,0.15984044700743613,0.00565347289213,0.0487693827599286
104,2.5,1.0,0.24,-0.36,0.0,3.183988982076212,0.0087007954065892,0.0477843824774026
105,2.5,1.0,0.24,-0.36,15.0,2.763101282802496,0.0081855923303917,0.0477843824774026
106,2.5,1.0,0.24,-0.36,30.0,1.9679086375545498,0.0072397327561103,0.0477843824774026
107,2.5,1.0,0.24,-0.36,45.0,1.3038945531310686,0.0065110980390538,0.0477843824774026
108,2.5,1.0,0.24,-0.36,60.0,0.8959824483875587,0.0060830124987289,0.0477843824774026
109,2.5,1.0,0.24,-0.36,75.0,0.6489800022974473,0.0058592127331359,0.0477843824774026
110,2.5,1.0,0.24,-0.36,90.0,0.479135712674799,0.0057528551609187,0.0477843824774026
111,2.5,1.0,0.24,-0.36,105.0,0.37447435333982937,0.0057095282006494,0.0477843824774026
112,2.5,1.0,0.24,-0.36,120.0,0.31312123611690523,0.0056979799641575,0.0477843824774026
113,2.5,1.0,0.24,-0.36,135.0,0.2760269265980781,0.0057005930687651,0.0477843824774026
114,2.5,1.0,0.24,-0.36,150.0,0.24022110325939314,0.0057075367620573,0.0477843824774026
115,2.5,1.0,0.24,-0.36,165.0,0.2339904362306811,0.0057134583942731,0.0477843824774026
116,2.5,1.0,0.24,-0.36,180.0,0.23050346105218808,0.0057157027139564,0.0477843824774026
117,2.5,1.0,0.24,-0.28,0.0,9.553349142131742,0.0122482113520526,0.046798126772046
118,2.5,1.0,0.24,-0.28,15.0,7.5417866818052595,0.0106722563925345,0.046798126772046
119,2.5,1.0,0.24,-0.28,30.0,4.58681942426025,0.0083922804754892,0.046798126772046
120,2.5,1.0,0.24,-0.28,45.0,2.754947642433374,0.0070177874518519,0.046798126772046
121,2.5,1.0,0.24,-0.28,60.0,1.771661071202064,0.0063194984657234,0.046798126772046
122,2.5,1.0,0.24,-0.28,75.0,1.2166408635572583,0.0059759173566626,0.046798126772046
123,2.5,1.0,0.24,-0.28,90.0,0.887713207623314,0.0058117975285612,0.046798126772046
124,2.5,1.0,0.24,-0.28,105.0,0.6748840206470389,0.0057390520680314,0.046798126772046
125,2.5,1.0,0.24,-0.28,120.0,0.5464329872054171,0.0057122045255299,0.046798126772046
126,2.5,1.0,0.24,-0.28,135.0,0.4714000793805576,0.0057069150960418,0.046798126772046
127,2.5,1.0,0.24,-0.28,150.0,0.41819793438267483,0.0057099707425589,0.046798126772046
128,2.5,1.0,0.24,-0.28,165.0,0.39983692570442514,0.0057141222071371,0.046798126772046
129,2.5,1.0,0.24,-0.28,180.0,0.3893758226911947,0.0057158713013504,0.046798126772046
130,2.5,1.0,0.2688888888888889,-1.0,0.0,0.16423932564504581,0.0050577587985649,0.0497557576745747
131,2.5,1.0,0.2688888888888889,-1.0,15.0,0.15580059669996218,0.0048658325871584,0.0497557576745747
132,2.5,1.0,0.2688888888888889,-1.0,30.0,0.1275457249858238,0.0045099972818931,0.0497557576745747
133,2.5,1.0,0.2688888888888889,-1.0,45.0,0.09866401784330886,0.0042607566248678,0.0497557576745747
134,2.5,1.0,0.2688888888888889,-1.0,60.0,0.08077185532491153,0.0041545571033325,0.0497557576745747
135,2.5,1.0,0.2688888888888889,-1.0,75.0,0.07174575190626856,0.0041331148941526,0.0497557576745747
136,2.5,1.0,0.2688888888888889,-1.0,90.0,0.05795558614709996,0.0041481981975634,0.0497557576745747
137,2.5,1.0,0.2688888888888889,-1.0,105.0,0.06368865340179587,0.0041747111994548,0.0497557576745747
138,2.5,1.0,0.2688888888888889,-1.0,120.0,0.0536105391767736,0.0042015640103124,0.0497557576745747
139,2.5,1.0,0.2688888888888889,-1.0,135.0,0.047392980846678145,0.0042242205755649,0.0497557576745747
140,2.5,1.0,0.2688888888888889,-1.0,150.0,0.049623521568345215,0.0042409370693556,0.0497557576745747
141,2.5,1.0,0.2688888888888889,-1.0,165.0,0.0645197221493799,0.0042510970940247,0.0497557576745747
142,2.5,1.0,0.2688888888888889,-1.0,180.0,0.05145774422835109,0.0042544978178639,0.0497557576745747
143,2.5,1.0,0.2688888888888889,-0.92,0.0,0.2214696658454109,0.0053119885887826,0.0487814415246248
144,2.5,1.0,0.2688888888888889,-0.92,15.0,0.1865868506177558,0.0051002112117275,0.0487814415246248
145,2.5,1.0,0.2688888888888889,-0.92,30.0,0.15183319978716123,0.0047094783158952,0.0487814415246248
146,2.5,1.0,0.2688888888888889,-0.92,45.0,0.10933591977959543,0.0044371148441056,0.0487814415246248
147,2.5,1.0,0.2688888888888889,-0.92,60.0,0.08811961525560573,0.0043211846689203,0.0487814415246248
148,2.5,1.0,0.2688888888888889,-0.92,75.0,0.08412859004610854,0.0042974349197845,0.0487814415246248
149,2.5,1.0,0.2688888888888889,-0.92,90.0,0.07054145508193817,0.0043133400867413,0.0487814415246248
150,2.5,1.0,0.2688888888888889,-0.92,105.0,0.06485300790347936,0.0043417180866792,0.0487814415246248
151,2.5,1.0,0.2688888888888889,-0.92,120.0,0.07290510991019458,0.0043705228234583,0.0487814415246248
152,2.5,1.0,0.2688888888888889,-0.92,135.0,0.05237427647340892,0.0043948494575833,0.0487814415246248
153,2.5,1.0,0.2688888888888889,-0.92,150.0,0.058820464410287314,0.0044128066492269,0.0487814415246248
154,2.5,1.0,0.2688888888888889,-0.92,165.0,0.05957135831980658,0.0044237174146352,0.0487814415246248
155,2.5,1.0,0.2688888888888889,-0.92,180.0,0.058145875588804234,0.0044273683853875,0.0487814415246248
156,2.5,1.0,0.2688888888888889,-0.84,0.0,0.2856801590416315,0.0056083757642233,0.0478044804185628
157,2.5,1.0,0.2688888888888889,-0.84,15.0,0.25802103743959537,0.0053631337894506,0.0478044804185628
158,2.5,1.0,0.2688888888888889,-0.84,30.0,0.18774672707301723,0.0049179998489028,0.0478044804185628
159,2.5,1.0,0.2688888888888889,-0.84,45.0,0.136537947731497,0.0046129936429416,0.0478044804185628
160,2.5,1.0,0.2688888888888889,-0.84,60.0,0.10979497164667434,0.0044839136510209,0.0478044804185628
161,2.5,1.0,0.2688888888888889,-0.84,75.0,0.07873546259717945,0.0044566341033222,0.0478044804185628
162,2.5,1.0,0.2688888888888889,-0.84,90.0,0.07083725964279565,0.0044729660071202,0.0478044804185628
163,2.5,1.0,0.2688888888888889,-0.84,105.0,0.06880177884094392,0.0045031115405176,0.0478044804185628
164,2.5,1.0,0.2688888888888889,-0.84,120.0,0.0713085717447059,0.0045339314234911,0.0478044804185628
165,2.5,1.0,0.2688888888888889,-0.84,135.0,0.06121993628230656,0.0045600255910755,0.0478044804185628
166,2.5,1.0,0.2688888888888889,-0.84,150.0,0.06243520926003261,0.0045793130426253,0.0478044804185628
167,2.5,1.0,0.2688888888888889,-0.84,165.0,0.058887798953477385,0.0045910430374015,0.0478044804185628
168,2.5,1.0,0.2688888888888889,-0.84,180.0,0.06288062860944063,0.0045949705968471,0.0478044804185628
169,2.5,1.0,0.2688888888888889,-0.76,0.0,0.3925565050749337,0.0059753905210562,0.0468251127749681
170,2.5,1.0,0.2688888888888889,-0.76,15.0,0.35093757206233156,0.0056733662046271,0.0468251127749681
171,2.5,1.0,0.2688888888888889,-0.76,30.0,0.253904839353425,0.0051423685969505,0.0468251127749681
172,2.5,1.0,0.2688888888888889,-0.76,45.0,0.17031950834871984,0.004790315971339,0.0468251127749681
173,2.5,1.0,0.2688888888888889,-0.76,60.0,0.12790731311961667,0.0046430127357935,0.0468251127749681
174,2.5,1.0,0.2688888888888889,-0.76,75.0,0.10042129785210217,0.0046103594649096,0.0468251127749681
175,2.5,1.0,0.2688888888888889,-0.76,90.0,0.08154396493420699,0.0046264016091241,0.0468251127749681
176,2.5,1.0,0.2688888888888889,-0.76,105.0,0.0773472785908992,0.0046581013075604,0.0468251127749681
177,2.5,1.0,0.2688888888888889,-0.76,120.0,0.0720108934342939,0.0046909178974821,0.0468251127749681
178,2.5,1.0,0.2688888888888889,-0.76,135.0,0.06467694962938603,0.0047188612580449,0.0468251127749681
179,2.5,1.0,0.2688888888888889,-0.76,150.0,0.06008714629122029,0.0047395711657319,0.0468251127749681
180,2.5,1.0,0.2688888888888889,-0.76,165.0,0.05817563422407274,0.0047521862443268,0.0468251127749681
181,2.5,1.0,0.2688888888888889,-0.76,180.0,0.056642587452651355,0.0047564114658901,0.0468251127749681
182,2.5,1.0,0.2688888888888889,-0.6799999999999999,0.0,0.6043400319033831,0.0064726179663635,0.0458435881882905
183,2.5,1.0,0.2688888888888889,-0.6799999999999999,15.0,0.5116205088849655,0.0060682189549015,0.0458435881882905
184,2.5,1.0,0.2688888888888889,-0.6799999999999999,30.0,0.3421257624771696,0.0053952812981523,0.0458435881882905
185,2.5,1.0,0.2688888888888889,-0.6799999999999999,45.0,0.22536970993466407,0.0049728539722397,0.0458435881882905
186,2.5,1.0,0.2688888888888889,-0.6799999999999999,60.0,0.15781468191917636,0.0047994618374659,0.0458435881882905
187,2.5,1.0,0.2688888888888889,-0.6799999999999999,75.0,0.1078514935723783,0.0047584318804405,0.0458435881882905
188,2.5,1.0,0.2688888888888889,-0.6799999999999999,90.0,0.09752406360224782,0.0047729409330404,0.0458435881882905
189,2.5,1.0,0.2688888888888889,-0.6799999999999999,105.0,0.08706304973017512,0.0048057048394015,0.0458435881882905
190,2.5,1.0,0.2688888888888889,-0.6799999999999999,120.0,0.0751093526501383,0.004840391695726,0.0458435881882905
191,2.5,1.0,0.2688888888888889,-0.6799999999999999,135.0,0.06731233294513189,0.0048701895176233,0.0458435881882905
192,2.5,1.0,0.2688888888888889,-0.6799999999999999,150.0,0.06199031416082014,0.0048923798333642,0.0458435881882905
193,2.5,1.0,0.2688888888888889,-0.6799999999999999,165.0,0.07308158444987864,0.0049059300451605,0.0458435881882905
194,2.5,1.0,0.2688888888888889,-0.6799999999999999,180.0,0.06910036624428695,0.0049104792706216,0.0458435881882905
195,2.5,1.0,0.2688888888888889,-0.6,0.0,1.0166059212845837,0.0072404071056864,0.0448601637035607
196,2.5,1.0,0.2688888888888889,-0.6,15.0,0.8172806470937465,0.0066288141869449,0.0448601637035607
197,2.5,1.0,0.2688888888888889,-0.6,30.0,0.5283464003609692,0.0057014992260082,0.0448601637035607
198,2.5,1.0,0.2688888888888889,-0.6,45.0,0.30878310261121256,0.0051680254909815,0.0448601637035607
199,2.5,1.0,0.2688888888888889,-0.6,60.0,0.2025911526532315,0.0049554367870925,0.0448601637035607
200,2.5,1.0,0.2688888888888889,-0.6,75.0,0.14314626161814323,0.0049009409119679,0.0448601637035607
201,2.5,1.0,0.2688888888888889,-0.6,90.0,0.1174980351866633,0.0049116620165579,0.0448601637035607
202,2.5,1.0,0.2688888888888889,-0.6,105.0,0.09592503571020744,0.0049444680697676,0.0448601637035607
203,2.5,1.0,0.2688888888888889,-0.6,120.0,0.08597642835919524,0.0049805984556536,0.0448601637035607
204,2.5,1.0,0.2688888888888889,-0.6,135.0,0.07215704642235447,0.0050121348350519,0.0448601637035607
205,2.5,1.0,0.2688888888888889,-0.6,150.0,0.0655252101950338,0.0050358055588468,0.0448601637035607
206,2.5,1.0,0.2688888888888889,-0.6,165.0,0.07576887114497291,0.0050503251481588,0.0448601637035607
207,2.5,1.0,0.2688888888888889,-0.6,180.0,0.06430900890253519,0.0050551983775179,0.0448601637035607
208,2.5,1.0,0.2688888888888889,-0.52,0.0,1.9500626813313386,0.0086739900109363,0.0438750647008418
209,2.5,1.0,0.2688888888888889,-0.52,15.0,1.47322763091701,0.0075545697144866,0.0438750647008418
210,2.5,1.0,0.2688888888888889,-0.52,30.0,0.8397517218627517,0.0061128524674745,0.0438750647008418
211,2.5,1.0,0.2688888888888889,-0.52,45.0,0.47632643131337565,0.0053913616412407,0.0438750647008418
212,2.5,1.0,0.2688888888888889,-0.52,60.0,0.2945091571549432,0.0051162691610101,0.0438750647008418
213,2.5,1.0,0.2688888888888889,-0.52,75.0,0.2027965202304852,0.0050391615016594,0.0438750647008418
214,2.5,1.0,0.2688888888888889,-0.52,90.0,0.14470357653509128,0.0050418378265399,0.0438750647008418
215,2.5,1.0,0.2688888888888889,-0.52,105.0,0.11547120907614832,0.0050725997575968,0.0438750647008418
216,2.5,1.0,0.2688888888888889,-0.52,120.0,0.10468526643709998,0.0051091884904603,0.0438750647008418
217,2.5,1.0,0.2688888888888889,-0.52,135.0,0.0912501998320304,0.0051420208854502,0.0438750647008418
218,2.5,1.0,0.2688888888888889,-0.52,150.0,0.09122796876121571,0.0051670139666173,0.0438750647008418
219,2.5,1.0,0.2688888888888889,-0.52,165.0,0.07917380839726265,0.0051824449815283,0.0438750647008418
220,2.5,1.0,0.2688888888888889,-0.52,180.0,0.08466152407383512,0.0051876501173194,0.0438750647008418
221,2.5,1.0,0.2688888888888889,-0.4399999999999999,0.0,4.744366475131446,0.0122603496444256,0.0428885426372288
222,2.5,1.0,0.2688888888888889,-0.4399999999999999,15.0,3.0689425780179014,0.0094186405304265,0.0428885426372288
223,2.5,1.0,0.2688888888888889,-0.4399999999999999,30.0,1.453995940928323,0.0067431585869549,0.0428885426372288
224,2.5,1.0,0.2688888888888889,-0.4399999999999999,45.0,0.752581837317279,0.0056762111169016,0.0428885426372288
225,2.5,1.0,0.2688888888888889,-0.4399999999999999,60.0,0.44151571501841774,0.0052944871099384,0.0428885426372288
226,2.5,1.0,0.2688888888888889,-0.4399999999999999,75.0,0.2939863732301933,0.0051773188710782,0.0428885426372288
227,2.5,1.0,0.2688888888888889,-0.4399999999999999,90.0,0.19869566787887338,0.0051635789984637,0.0428885426372288
228,2.5,1.0,0.2688888888888889,-0.4399999999999999,105.0,0.1564779254113815,0.0051879820237514,0.0428885426372288
229,2.5,1.0,0.2688888888888889,-0.4399999999999999,120.0,0.12503820340469568,0.0052227953206215,0.0428885426372288
230,2.5,1.0,0.2688888888888889,-0.4399999999999999,135.0,0.1214680577968923,0.0052557804979373,0.0428885426372288
231,2.5,1.0,0.2688888888888889,-0.4399999999999999,150.0,0.11698361101506732,0.0052815374907335,0.0428885426372288
232,2.5,1.0,0.2688888888888889,-0.4399999999999999,165.0,0.0897467612358388,0.0052976375868646,0.0428885426372288
233,2.5,1.0,0.2688888888888889,-0.4399999999999999,180.0,0.10836937451015358,0.0053031008721028,0.0428885426372288
234,2.5,1.0,0.2688888888888889,-0.36,0.0,18.729677453665474,0.0279302107459873,0.0419008769094943
235,2.5,1.0,0.2688888888888889,-0.36,15.0,7.839800248062987,0.0141532489047463,0.0419008769094943
236,2.5,1.0,0.2688888888888889,-0.36,30.0,2.7632670254569325,0.0078409996969667,0.0419008769094943
237,2.5,1.0,0.2688888888888889,-0.36,45.0,1.2943631025818705,0.0060958672875248,0.0419008769094943
238,2.5,1.0,0.2688888888888889,-0.36,60.0,0.7150006827512869,0.0055204785116539,0.0419008769094943
239,2.5,1.0,0.2688888888888889,-0.36,75.0,0.45560844399375655,0.0053279517076561,0.0419008769094943
240,2.5,1.0,0.2688888888888889,-0.36,90.0,0.3105219849719232,0.0052803679156873,0.0419008769094943
241,2.5,1.0,0.2688888888888889,-0.36,105.0,0.23896141073492178,0.0052890817766169,0.0419008769094943
242,2.5,1.0,0.2688888888888889,-0.36,120.0,0.19328033250086216,0.0053169303067705,0.0419008769094943
243,2.5,1.0,0.2688888888888889,-0.36,135.0,0.15762358973206356,0.0053472233541377,0.0419008769094943
244,2.5,1.0,0.2688888888888889,-0.36,150.0,0.14723226048298027,0.0053721848251683,0.0419008769094943
245,2.5,1.0,0.2688888888888889,-0.36,165.0,0.1296202684793117,0.0053882427744509,0.0419008769094943
246,2.5,1.0,0.2688888888888889,-0.36,180.0,0.1331649853254651,0.0053937218647573,0.0419008769094943
247,2.5,1.0,0.2688888888888889,-0.28,0.0,760.2550474769038,0.7696432634826478,0.0409122835844754
248,2.5,1.0,0.2688888888888889,-0.28,15.0,21.753356883441036,0.026182296644541,0.0409122835844754
249,2.5,1.0,0.2688888888888889,-0.28,30.0,5.3985776151110585,0.0097905443216866,0.0409122835844754
250,2.5,1.0,0.2688888888888889,-0.28,45.0,2.333271929195038,0.0068038500488106,0.0409122835844754
251,2.5,1.0,0.2688888888888889,-0.28,60.0,1.2557092666785097,0.0058697915921122,0.0409122835844754
252,2.5,1.0,0.2688888888888889,-0.28,75.0,0.7869896544067855,0.0055284442660224,0.0409122835844754
253,2.5,1.0,0.2688888888888889,-0.28,90.0,0.5301574617090566,0.0054084521883119,0.0409122835844754
254,2.5,1.0,0.2688888888888889,-0.28,105.0,0.38164627974584164,0.0053796237439305,0.0409122835844754
255,2.5,1.0,0.2688888888888889,-0.28,120.0,0.2998630756278182,0.0053878213059658,0.0409122835844754
256,2.5,1.0,0.2688888888888889,-0.28,135.0,0.2474283120421164,0.0054079042792813,0.0409122835844754
257,2.5,1.0,0.2688888888888889,-0.28,150.0,0.22631757967235427,0.0054278397386269,0.0409122835844754
258,2.5,1.0,0.2688888888888889,-0.28,165.0,0.2130288336659974,0.00544162175809,0.0409122835844754
259,2.5,1.0,0.2688888888888889,-0.28,180.0,0.20754616337468104,0.005446489719093,0.0409122835844754
260,2.5,1.0,0.2977777777777777,-1.0,0.0,0.2387392469861946,0.0052240913362132,0.0439041685312985
